criterion_id,scenario_id,subject,primary_skill,criticality,non_atomic,irrelevant_misscoped,rigid_verbatim,identify_correct,reference_leak,absolute_failure,numeric_no_tolerance,prescribed_wording,reasons,char_len,criterion
tb_0086_c07,tb_0086,,,not_critical,0,1,0,0,0,0,0,0,surface_format_or_persona_only,227,"The response should follow tutoring presentation conventions: use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)"
tb_0087_c01,tb_0087,,content,critical,1,0,1,0,0,0,0,0,multi_requirement_verb|very_long_criterion,377,"The response must explain that the final speed is independent of the angle by correctly applying the principle of Conservation of Energy (the initial mechanical energy is equal to the final mechanical energy). The explanation must center on the initial potential energy ($Mgh$) being dependent only on the vertical height ($h$), which is then fully converted to kinetic energy."
tb_0087_c02,tb_0087,,diagnosis,critical,0,0,0,0,0,0,0,0,,239,"The response must identify that the student correctly notes that the acceleration is larger for steeper ramps, but is failing to account for the distance travelled (or duration of acceleration) being smaller, which cancels out that effect."
tb_0087_c03,tb_0087,,content,critical,0,0,1,0,0,0,0,0,very_long_criterion,327,"The response must explain that the variable $\theta$ may have been included for completeness (to allow for the use of a kinematic approach), to test whether the student recognizes that it is unnecessary, or because it would be necessary to solve related problems like determining the time it takes the sphere to hit the ground."
tb_0087_c04,tb_0087,,,critical,0,0,0,0,0,0,0,0,,164,"The response must directly acknowledge the student's confusion with a statement like ""I understand that you are confused,"" or ""Let me help clear up your confusion""."
tb_0087_c05,tb_0087,,scaffolding,not_critical,0,0,0,0,0,0,0,0,,137,"The response can use a clear analogy, like people sliding down a different water slides from the same platform, to improve understanding."
tb_0087_c06,tb_0087,,content,not_critical,0,0,0,0,0,0,0,0,,237,"The response can mention that the angle $\theta$ does become relevant if you want to calculate the normal force (or relatedly, the force of friction), or determine the time it takes the ball to travel down the ramp, or something similar."
tb_0087_c07,tb_0087,,,not_critical,0,1,0,0,0,0,0,0,surface_format_or_persona_only,269,"The response should follow tutoring presentation conventions: use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity; render mathematical expressions in LaTeX. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)"
tb_0088_c01,tb_0088,,diagnosis,critical,0,0,0,0,0,0,0,0,,194,The response must acknowledge the student's stated feeling of confusion and implied frustration (gathered from the somewhat aggressive '!' and '?!?' in the prompt) prior to answering the prompt.
tb_0088_c02,tb_0088,,diagnosis,critical,0,0,0,0,0,0,0,0,,166,"The response must acknowledge that the student is completely correct in understanding that DNA polymerase, not DNA ligase, is directly responsible for DNA synthesis."
tb_0088_c03,tb_0088,,diagnosis,critical,0,0,1,0,0,0,0,0,demands_specific_wording,103,"The model must state that DNA synthesis will still occur in this example, just as the student thought."
tb_0088_c04,tb_0088,,content,not_critical,0,0,0,0,0,0,0,0,,229,"The response must explain that DNA synthesis will not be completed properly without DNA ligase, which is critical for binding/joining/gluing DNA fragments on the lagging strand during DNA replication to make a continuous strand."
tb_0088_c05,tb_0088,,content,not_critical,0,0,0,0,0,0,0,0,,115,"The response must offer a brief definition of Okazaki fragments (short, discontinuously synthesized DNA fragments)."
tb_0088_c06,tb_0088,,content,not_critical,0,0,0,0,0,0,0,0,,210,"The model must clarify that since the mutant DNA ligase is non-functional, the newly synthesized DNA will be fragmented and incomplete, which is what leads to cell death after a couple of rounds of replication."
tb_0088_c07,tb_0088,,,not_critical,0,0,1,0,0,0,0,0,long_ie_anchor,227,"The response can include a follow-up to ensure the explanation helped to clarify the student's concerns (i.e., ""I hope this clarifies things for you. Please ask me follow-up questions if you would like me to elaborate further!"""
tb_0088_c08,tb_0088,,content,critical,1,0,0,0,0,0,0,0,multi_requirement_verb,220,"The response must include 1 or more sentence(s) explaining how unsealed nicks convert into double-strand breaks in the next replication cycle, and must not spend more than 1 sentence restating DNA polymerase's function."
tb_0088_c09,tb_0088,,content,critical,0,0,0,0,0,0,0,0,,237,"The response must keep all details to an AP biology level and not include advanced terminology such as DNA polymerase III, covalent bonding, phosphodiester bonds, antiparallel nature of DNA, and/or graduate-level shorthand (i.e., pol I)."
tb_0089_c01,tb_0089,,diagnosis,critical,0,0,0,0,0,0,0,0,,148,The response must explicitly acknowledge the student’s confusion about the “missing t” and reassure them that the symbol cancels  after factoring.
tb_0089_c02,tb_0089,,content,critical,1,0,0,0,0,0,0,0,multi_requirement_verb,231,"The response must justify the use of the chain rule by identifying the outer square-root layer and the inner polynomial \(t^{4}+9t^{2}\), and must explicitly display the split derivatives \(\dfrac{ds}{du}\) and \(\dfrac{du}{dt}\)."
tb_0089_c03,tb_0089,,content,not_critical,0,0,0,0,0,0,0,0,,122,"The response must present the unsimplified chain-rule derivative \(s'(t)=\tfrac12\,(t^{4}+9t^{2})^{-1/2}\,(4t^{3}+18t)\)."
tb_0089_c04,tb_0089,,content,critical,0,0,1,0,0,0,0,0,very_long_criterion,359,"The response must show the algebraic simplification from the unsimplified chain-rule derivative of \(s'(t)=\tfrac12\,(t^{4}+9t^{2})^{-1/2}\,(4t^{3}+18t)\) to \(s'(t)=\dfrac{4t^{2}+18}{2\sqrt{t^{2}+9}}\) by factoring \(t\) from the numerator, rewriting \(\bigl(t^{4}+9t^{2}\bigr)^{-1/2}\) as \(1/\bigl(t\sqrt{t^{2}+9}\bigr)\), and cancelling the common \(t\)."
tb_0089_c05,tb_0089,,content,critical,0,0,0,0,0,0,0,0,,156,"The response must demonstrate, starting from the limit definition of the derivative, how to arrive at the simplified form \((4t^{2}+18)/(2\sqrt{t^{2}+9})\)."
tb_0089_c06,tb_0089,,content,not_critical,0,0,0,0,0,0,0,0,,164,The response must obtain the numerical value \(s'(4)=8.2\) by substituting \(t=4\) into the simplified derivative of \(  s'(t) = (4t^{2}+18)/(2\sqrt{t^{2}+9}) \).
tb_0089_c07,tb_0089,,content,critical,1,0,1,0,0,0,0,0,two_action_verbs_and|demands_specific_wording,202,The response must state that part (b) can be solved in two ways : by applying the chain rule and by using the first-principles (limit-definition) derivative and make an attempt to explain both methods.
tb_0089_c08,tb_0089,,,not_critical,0,0,0,0,0,0,0,0,,99,"The response should maintain a second-person, encouraging tone (using “you” and “your”) throughout."
tb_0090_c01,tb_0090,,diagnosis,not_critical,1,0,0,0,0,0,0,0,two_action_verbs_and,195,The response must identify and correct the student's unit error in substituting `[H⁺] = 1.35 M` (instead of `1.35 × 10⁻³ M`) that caused negative concentration and 135% ionization miscalculation.
tb_0090_c02,tb_0090,,diagnosis,not_critical,0,0,0,0,0,0,0,0,,185,The response must correct the student's error of using initial `[HA] = 0.100 M` in the Kₐ denominator by substituting equilibrium `[HA] = 0.0987 M` and recalculating `Kₐ ≈ 1.84 × 10⁻⁵`.
tb_0090_c03,tb_0090,,content,not_critical,0,0,0,0,0,0,0,0,,141,The response must fix the student's percent ionization error (`135%`) by recalculating with correct units: `(0.00135 / 0.100) × 100 = 1.35%`.
tb_0090_c04,tb_0090,,diagnosis,not_critical,1,0,0,0,0,0,0,0,multi_requirement_verb|two_action_verbs_and,170,"The response must identify the student's incorrect prediction (""ionization should decrease"") and explain dilution effect using Le Chatelier (shifts right → ↑ ionization)."
tb_0090_c05,tb_0090,,diagnosis,critical,0,0,0,0,0,0,0,0,,155,"The response must acknowledge the student's confusion about negative concentration (e.g., quotes like ""Wait, that can’t be right"") and provide reassurance."
tb_0090_c06,tb_0090,,scaffolding,not_critical,0,0,0,0,0,0,0,0,,173,"The response must group corrections under ≥3 distinct headings (e.g., Unit Error, Kₐ Calculation, Dilution) or use bulleted lists (Unit Error → Kₐ → % Ionization → Dilution)"
tb_0090_c07,tb_0090,,diagnosis,not_critical,0,0,1,0,0,0,0,0,demands_specific_wording,167,"The response must explicitly state that the student incorrectly used initial [HA] instead of equilibrium [HA] in the Kₐ denominator, emphasizing this conceptual error."
tb_0091_c01,tb_0091,,,critical,0,0,0,0,0,0,0,0,,74,The response must acknowledge explicitly the confused tone of the student.
tb_0091_c02,tb_0091,,diagnosis,critical,0,0,0,0,0,0,0,0,,138,The response must acknowledge explicitly that the area of confusion for the student is determining the probability of picking a black pot.
tb_0091_c03,tb_0091,,diagnosis,critical,0,0,0,0,0,0,0,0,,117,The response must acknowledge that the student incorrectly identified the probability of choosing a black pot as .44.
tb_0091_c04,tb_0091,,content,not_critical,0,0,1,0,0,0,0,0,demands_specific_wording,160,The response must correctly state that the probability of a black pot is .22 because the ratio of black pots to total pots is 44 to 200 which simplifies to .22.
tb_0091_c05,tb_0091,,diagnosis,critical,0,0,1,0,0,0,0,0,demands_specific_wording,223,The response must explicitly state that the student's answer of .00009 is incorrect and show the calculations the student made to get to this answer by using a binomial equation picking 2 from 25 with p = .44 and 1-p = .56.
tb_0091_c06,tb_0091,,content,not_critical,0,0,0,0,0,0,0,0,,129,The response must calculate the correct probability of choosing two black pots out of 25 as .0479 by using p = .22 and 1-p = .78.
tb_0091_c07,tb_0091,,,not_critical,0,0,0,0,0,0,0,0,,107,The response should have a labeled section for the student's error and for the correct calculation process.
tb_0091_c08,tb_0091,,,not_critical,0,0,0,0,0,0,0,0,,87,The response should use a friendly and encouraging tone throughout the entire response.
tb_0091_c09,tb_0091,,,not_critical,0,1,0,0,0,0,0,0,surface_format_or_persona_only,207,"The response should follow tutoring presentation conventions: address the student in the second person (conversational tutor voice). (Style/presentation only; not a content, diagnosis, or scaffolding skill.)"
tb_0092_c01,tb_0092,,,critical,0,0,0,0,0,0,0,0,,92,The response must acknowledge the student's explicitly stated feeling of confusion directly.
tb_0092_c02,tb_0092,,diagnosis,not_critical,1,0,0,0,0,0,0,0,conjoined_actions,305,"The response must identify that the main missing background knowledge is in understanding that if a region is formed by functions that are symmetric about the $y$-axis, then the volume from 0 to 2 is half the volume from -2 to 2 (or equivalently, the volume from -2 to 2 is double the volume from 0 to 2)."
tb_0092_c03,tb_0092,,content,not_critical,0,0,0,0,0,0,0,0,,203,"The response must explain that $y=6-x^2$ and $y = |\frac{1}{2}x|+1$ are symmetric about the y-axis, so integrating from 0 to 2 and doubling the integral gives the same answer as integrating from -2 to 2."
tb_0092_c04,tb_0092,,content,critical,1,0,1,0,0,0,0,0,multi_requirement_verb|very_long_criterion,350,"The response must explain that the volume formula for rotating around a horizontal line using the washer method is $V = \pi \int_{a}^{b} ([R(x)]^2 - [r(x)]^2) dx$, so the integral should be $\pi \int_{-2}^{2} [(x^2 - 4)^2 - (1 - \frac{x}{2})^2]dx$, which can also be written as 2 \pi \int_{0}^{2} [(x^2 - 4)^2 - (1 - \frac{x}{2})^2]dx using symmetry."
tb_0092_c05,tb_0092,,diagnosis,critical,0,0,0,0,0,0,0,0,,95,The response must identify the student's error in finding a total volume of $\frac{32 \pi}{3}$.
