model,floor,se_target,n_scenarios,n_criteria,stop_reason,sd,se_param,se_total,theta_ref,theta_mwle,reach,weak
ibm-granite/granite-3.0-2b-base,12,0.27,12,17,precision,0.12252769471769769,0.1009,0.15872569411671608,0.7678652965857196,1.3696344960565592,True,False
ibm-granite/granite-3.1-2b-base,12,0.27,12,21,precision,0.13376175696390505,0.0698,0.15087825431807858,0.7953531106038908,1.161325042979625,True,False
ibm-granite/granite-3.1-2b-instruct,12,0.27,12,20,precision,0.11614259537677857,0.1245,0.17026259853782952,1.6000011880278608,1.3946247939171112,True,False
ibm-granite/granite-7b-instruct,12,0.27,12,17,precision,0.14738383321122728,0.0653,0.1612019984120385,0.265993916053506,0.06358946133996062,True,False
ibm/PowerLM-3b,12,0.27,12,19,precision,0.16570516549851208,0.0665,0.17855097835881292,0.20576469420020596,0.5898857623295292,True,False
meta-llama/Llama-3.2-1B,12,0.27,12,22,precision,0.19091014848937335,0.0757,0.20537082265072265,-1.4441995122196885,-1.1277153353966152,True,False
meta-llama/Llama-3.2-1B-Instruct,12,0.27,12,19,precision,0.18818110743519229,0.0639,0.19873434327145215,-0.0005778848317209413,-0.344027525010222,True,False
meta-llama/Llama-3.2-3B-Instruct,12,0.27,12,19,precision,0.18277836268220962,0.0782,0.1988043507189653,1.3766122651320336,1.1015901414597082,True,False
microsoft/phi-1_5,12,0.27,12,16,precision,0.23220797867848392,0.0732,0.2434723503027546,-0.7685518470793657,-1.0469053293403234,True,False
nvidia/AceInstruct-1.5B,12,0.27,12,22,precision,0.10827395371878938,0.0818,0.13569999651399606,1.2333949625978662,1.1382656264014541,True,False
openbmb/MiniCPM-1B-sft-bf16,12,0.27,12,20,plateau,0.383827432091027,0.1619,0.4165754525000146,-2.2676964735636975,-1.9329143746287438,False,False
openbmb/MiniCPM-2B-sft-bf16,12,0.27,12,21,precision,0.24041996161708376,0.0901,0.25674845266127705,-0.6237288600396811,-0.6937632043380965,True,False
openlm-research/open_llama_3b,12,0.27,15,23,precision,0.20687510693167163,0.1305,0.24459672906232938,-1.6359628021783263,-1.822173619584957,True,False
pankajmathur/orca_mini_3b,12,0.27,13,23,precision,0.2612134941513331,0.1209,0.28783554250083243,-1.198738742721586,-1.3776536951952711,True,False
pankajmathur/orca_mini_v9_5_3B-Instruct,12,0.27,12,22,precision,0.1654281064447779,0.0868,0.18681728614318527,1.0016997616475993,0.7925288307915364,True,False
stabilityai/stablelm-2-1_6b-chat,12,0.27,12,21,precision,0.1472794124743483,0.1456,0.20710042331871084,0.012220790706554813,-0.01983939500740858,True,False
stabilityai/stablelm-2-zephyr-1_6b,12,0.27,12,18,precision,0.1839362384672548,0.139,0.23055051468492285,-0.3913135101431359,-0.028547015139544503,True,False
stabilityai/stablelm-zephyr-3b,12,0.27,12,18,precision,0.2523636883991383,0.1472,0.29215624453777705,0.21566537807224986,1.2591632850195824,True,False
tiiuae/Falcon3-1B-Instruct,12,0.27,12,19,precision,0.15085007221065208,0.0725,0.16736784125380524,0.8139648836928877,0.8019486306757497,True,False
tiiuae/Falcon3-3B-Base,12,0.27,12,20,precision,0.1219348820059349,0.074,0.14263279934784026,1.399999623842926,1.0062263918991161,True,False
tiiuae/Falcon3-3B-Instruct,12,0.27,12,19,precision,0.20625065985231386,0.258,0.33030793918632184,2.1999641221002983,2.0731038052837136,True,False
utter-project/EuroLLM-1.7B,12,0.27,14,19,precision,0.26849331619131317,0.1421,0.3037779959763519,-1.7002049889999085,-1.4829732044398325,True,False
utter-project/EuroLLM-1.7B-Instruct,12,0.27,12,23,precision,0.21025051606036904,0.0762,0.2236330018214027,-1.00138143224113,-0.836804646116159,True,False
01-ai/Yi-1.5-6B,12,0.3,12,21,precision,0.12894358739599016,0.0896,0.15701786118320218,0.19678506140948468,0.10790314593444812,True,False
01-ai/Yi-1.5-6B-Chat,12,0.3,12,23,precision,0.12046904136564345,0.0874,0.1488339676537487,1.4000020772311779,1.013759391647344,True,False
01-ai/Yi-6B,12,0.3,12,22,precision,0.21179141407275767,0.138,0.25278370808843337,-0.9452756389524437,-1.2585690674812882,True,False
01-ai/Yi-6B-200K,12,0.3,12,21,precision,0.21368751391382051,0.1297,0.2499688852690855,-1.0187709304409684,-1.2645338672420772,True,False
01-ai/Yi-6B-Chat,12,0.3,12,20,precision,0.16124573012218837,0.1017,0.1906385991415107,0.3980048604872047,0.8730119543033572,True,False
BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,12,0.3,12,19,plateau,0.43853914500387553,0.2032,0.4833288959918806,-4.202602674527077,-4.477335690561774,False,True
BEE-spoke-data/smol_llama-220M-openhermes,12,0.3,12,20,precision,0.2577902535625093,0.1603,0.30356532218259524,-3.8666100312702625,-2.677239213916132,True,False
BSC-LT/salamandra-2b,12,0.3,12,24,precision,0.22474029619704447,0.1409,0.26525649989158656,-1.8238093175283205,-1.5295103953972358,True,False
BSC-LT/salamandra-2b-instruct,12,0.3,12,20,precision,0.23310832800266562,0.0821,0.24714348582189727,-1.2565934044275302,-0.7839234072812797,True,False
BSC-LT/salamandra-7b,12,0.3,12,20,precision,0.22865304919199964,0.1704,0.28516377207632637,-0.7178730054518736,-0.7006544072276871,True,False
BSC-LT/salamandra-7b-instruct,12,0.3,12,19,precision,0.1420124473589245,0.1069,0.17775023264364886,0.20276356752274996,0.14950582765475473,True,False
HuggingFaceTB/SmolLM2-360M,12,0.3,13,21,plateau,0.3118887738096267,0.2173,0.3801235289066865,-1.677996810911666,-1.6490202127499898,False,False
LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,12,0.3,12,18,precision,0.14471063521951716,0.1653,0.21969355462925205,1.9970250013743478,1.500430778786811,True,False
OpenBMB/MiniCPM4-0.5B,12,0.3,12,20,precision,0.20676963795820297,0.0556,0.21411455621084322,-0.3327150757252768,-0.3476979720501747,True,False
Qwen/Qwen1.5-1.8B,12,0.3,12,18,precision,0.21719813329013185,0.0733,0.22923332895702117,-0.7868242845499819,-0.39086419880601997,True,False
Qwen/Qwen1.5-1.8B-Chat,12,0.3,12,22,precision,0.16524411976470954,0.0702,0.17953734741499794,-0.5489629043353035,-0.2014533107848592,True,False
Qwen/Qwen2-0.5B,12,0.3,12,24,precision,0.16419997410641277,0.121,0.20396723142835133,-1.468486165842045,-1.1381608488084105,True,False
Qwen/Qwen2.5-0.5B-Instruct,12,0.3,12,21,precision,0.18105570583284455,0.0908,0.20254828711847833,-0.5408412326480648,-0.9780338870256013,True,False
ai-forever/mGPT,12,0.3,13,21,plateau,0.4262233141899062,0.2004,0.4709845788972581,-4.00741791060614,-3.93551032999751,False,True
allenai/OLMo-1B-hf,12,0.3,14,25,plateau,0.49863726979323464,0.2166,0.5436494153651331,-4.150151379475481,-3.2044094931851923,False,True
allenai/OLMo-2-0425-1B,12,0.3,12,22,precision,0.25609198842935055,0.1027,0.27591737266380784,-1.2492707921491486,-0.9048894148072317,True,False
allenai/OLMo-2-0425-1B-DPO,12,0.3,12,19,precision,0.16576865270668764,0.097,0.19206313081950535,0.22514974929546167,0.18625331609390783,True,False
allenai/OLMo-2-0425-1B-Instruct,12,0.3,12,22,precision,0.2023829005575064,0.0877,0.220567741154661,0.3930375262194632,-0.20014158805783872,True,False
arcee-ai/raspberry-3B,12,0.3,12,19,precision,0.14100692273516563,0.072,0.1583254630791932,1.199927822212961,1.1418654148182124,True,False
google/gemma-2-2b,12,0.3,12,18,precision,0.2180047645893703,0.1087,0.2436016571857974,-0.9088481085135922,-1.2051587795770702,True,False
google/gemma-2b,12,0.3,12,19,precision,0.15845936259047,0.0985,0.1865787222396435,-0.8635749181415346,-0.12826131179623554,True,False
h2oai/h2o-danube-1.8b-chat,12,0.3,12,24,precision,0.23727411048524008,0.1154,0.2638487511938647,-1.2848590663580741,-0.6551088782118604,True,False
h2oai/h2o-danube2-1.8b-base,12,0.3,12,23,precision,0.1856570195337306,0.09,0.20632142133609882,-1.2915971851830361,-1.0639781499970107,True,False
h2oai/h2o-danube2-1.8b-chat,12,0.3,12,19,precision,0.2125969634533043,0.123,0.24561447202794384,-0.6060817704002986,-0.44385886518849643,True,False
ibm-granite/granite-3.0-2b-base,12,0.3,12,17,precision,0.12252769471769769,0.1009,0.15872569411671608,0.7678652965857196,1.3696344960565592,True,False
ibm-granite/granite-3.1-2b-base,12,0.3,12,21,precision,0.13376175696390505,0.0698,0.15087825431807858,0.7953531106038908,1.161325042979625,True,False
ibm-granite/granite-3.1-2b-instruct,12,0.3,12,20,precision,0.11614259537677857,0.1245,0.17026259853782952,1.6000011880278608,1.3946247939171112,True,False
ibm-granite/granite-7b-instruct,12,0.3,12,17,precision,0.14738383321122728,0.0653,0.1612019984120385,0.265993916053506,0.06358946133996062,True,False
ibm/PowerLM-3b,12,0.3,12,19,precision,0.16570516549851208,0.0665,0.17855097835881292,0.20576469420020596,0.5898857623295292,True,False
meta-llama/Llama-3.2-1B,12,0.3,12,22,precision,0.19091014848937335,0.0757,0.20537082265072265,-1.4441995122196885,-1.1277153353966152,True,False
meta-llama/Llama-3.2-1B-Instruct,12,0.3,12,19,precision,0.18818110743519229,0.0639,0.19873434327145215,-0.0005778848317209413,-0.344027525010222,True,False
meta-llama/Llama-3.2-3B-Instruct,12,0.3,12,19,precision,0.18277836268220962,0.0782,0.1988043507189653,1.3766122651320336,1.1015901414597082,True,False
microsoft/phi-1_5,12,0.3,12,16,precision,0.23220797867848392,0.0732,0.2434723503027546,-0.7685518470793657,-1.0469053293403234,True,False
nvidia/AceInstruct-1.5B,12,0.3,12,22,precision,0.10827395371878938,0.0818,0.13569999651399606,1.2333949625978662,1.1382656264014541,True,False
openbmb/MiniCPM-1B-sft-bf16,12,0.3,12,20,plateau,0.383827432091027,0.1619,0.4165754525000146,-2.2676964735636975,-1.9329143746287438,False,False
openbmb/MiniCPM-2B-sft-bf16,12,0.3,12,21,precision,0.24041996161708376,0.0901,0.25674845266127705,-0.6237288600396811,-0.6937632043380965,True,False
openlm-research/open_llama_3b,12,0.3,14,22,precision,0.28527730594304807,0.1305,0.31370908703147804,-1.6359628021783263,-1.8865009987149588,True,False
pankajmathur/orca_mini_3b,12,0.3,12,20,precision,0.28961307738989367,0.1209,0.313835218857356,-1.198738742721586,-1.3338608959551705,True,False
pankajmathur/orca_mini_v9_5_3B-Instruct,12,0.3,12,22,precision,0.1654281064447779,0.0868,0.18681728614318527,1.0016997616475993,0.7925288307915364,True,False
stabilityai/stablelm-2-1_6b-chat,12,0.3,12,21,precision,0.1472794124743483,0.1456,0.20710042331871084,0.012220790706554813,-0.01983939500740858,True,False
stabilityai/stablelm-2-zephyr-1_6b,12,0.3,12,18,precision,0.1839362384672548,0.139,0.23055051468492285,-0.3913135101431359,-0.028547015139544503,True,False
stabilityai/stablelm-zephyr-3b,12,0.3,12,18,precision,0.2523636883991383,0.1472,0.29215624453777705,0.21566537807224986,1.2591632850195824,True,False
tiiuae/Falcon3-1B-Instruct,12,0.3,12,19,precision,0.15085007221065208,0.0725,0.16736784125380524,0.8139648836928877,0.8019486306757497,True,False
tiiuae/Falcon3-3B-Base,12,0.3,12,20,precision,0.1219348820059349,0.074,0.14263279934784026,1.399999623842926,1.0062263918991161,True,False
tiiuae/Falcon3-3B-Instruct,12,0.3,12,19,precision,0.20625065985231386,0.258,0.33030793918632184,2.1999641221002983,2.0731038052837136,True,False
utter-project/EuroLLM-1.7B,12,0.3,13,17,precision,0.28861770555764743,0.1421,0.3217026421423375,-1.7002049889999085,-1.523397249734476,True,False
utter-project/EuroLLM-1.7B-Instruct,12,0.3,12,23,precision,0.21025051606036904,0.0762,0.2236330018214027,-1.00138143224113,-0.836804646116159,True,False
01-ai/Yi-1.5-6B,12,0.32,12,21,precision,0.12894358739599016,0.0896,0.15701786118320218,0.19678506140948468,0.10790314593444812,True,False
01-ai/Yi-1.5-6B-Chat,12,0.32,12,23,precision,0.12046904136564345,0.0874,0.1488339676537487,1.4000020772311779,1.013759391647344,True,False
01-ai/Yi-6B,12,0.32,12,22,precision,0.21179141407275767,0.138,0.25278370808843337,-0.9452756389524437,-1.2585690674812882,True,False
01-ai/Yi-6B-200K,12,0.32,12,21,precision,0.21368751391382051,0.1297,0.2499688852690855,-1.0187709304409684,-1.2645338672420772,True,False
01-ai/Yi-6B-Chat,12,0.32,12,20,precision,0.16124573012218837,0.1017,0.1906385991415107,0.3980048604872047,0.8730119543033572,True,False
BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,12,0.32,12,19,plateau,0.43853914500387553,0.2032,0.4833288959918806,-4.202602674527077,-4.477335690561774,False,True
BEE-spoke-data/smol_llama-220M-openhermes,12,0.32,12,20,precision,0.2577902535625093,0.1603,0.30356532218259524,-3.8666100312702625,-2.677239213916132,True,False
BSC-LT/salamandra-2b,12,0.32,12,24,precision,0.22474029619704447,0.1409,0.26525649989158656,-1.8238093175283205,-1.5295103953972358,True,False
BSC-LT/salamandra-2b-instruct,12,0.32,12,20,precision,0.23310832800266562,0.0821,0.24714348582189727,-1.2565934044275302,-0.7839234072812797,True,False
BSC-LT/salamandra-7b,12,0.32,12,20,precision,0.22865304919199964,0.1704,0.28516377207632637,-0.7178730054518736,-0.7006544072276871,True,False
BSC-LT/salamandra-7b-instruct,12,0.32,12,19,precision,0.1420124473589245,0.1069,0.17775023264364886,0.20276356752274996,0.14950582765475473,True,False
HuggingFaceTB/SmolLM2-360M,12,0.32,12,19,precision,0.310412514608152,0.2173,0.378913208037614,-1.677996810911666,-1.5738861798587698,True,False
LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,12,0.32,12,18,precision,0.14471063521951716,0.1653,0.21969355462925205,1.9970250013743478,1.500430778786811,True,False
OpenBMB/MiniCPM4-0.5B,12,0.32,12,20,precision,0.20676963795820297,0.0556,0.21411455621084322,-0.3327150757252768,-0.3476979720501747,True,False
Qwen/Qwen1.5-1.8B,12,0.32,12,18,precision,0.21719813329013185,0.0733,0.22923332895702117,-0.7868242845499819,-0.39086419880601997,True,False
Qwen/Qwen1.5-1.8B-Chat,12,0.32,12,22,precision,0.16524411976470954,0.0702,0.17953734741499794,-0.5489629043353035,-0.2014533107848592,True,False
Qwen/Qwen2-0.5B,12,0.32,12,24,precision,0.16419997410641277,0.121,0.20396723142835133,-1.468486165842045,-1.1381608488084105,True,False
Qwen/Qwen2.5-0.5B-Instruct,12,0.32,12,21,precision,0.18105570583284455,0.0908,0.20254828711847833,-0.5408412326480648,-0.9780338870256013,True,False
ai-forever/mGPT,12,0.32,13,21,plateau,0.4262233141899062,0.2004,0.4709845788972581,-4.00741791060614,-3.93551032999751,False,True
allenai/OLMo-1B-hf,12,0.32,14,25,plateau,0.49863726979323464,0.2166,0.5436494153651331,-4.150151379475481,-3.2044094931851923,False,True
allenai/OLMo-2-0425-1B,12,0.32,12,22,precision,0.25609198842935055,0.1027,0.27591737266380784,-1.2492707921491486,-0.9048894148072317,True,False
allenai/OLMo-2-0425-1B-DPO,12,0.32,12,19,precision,0.16576865270668764,0.097,0.19206313081950535,0.22514974929546167,0.18625331609390783,True,False
allenai/OLMo-2-0425-1B-Instruct,12,0.32,12,22,precision,0.2023829005575064,0.0877,0.220567741154661,0.3930375262194632,-0.20014158805783872,True,False
arcee-ai/raspberry-3B,12,0.32,12,19,precision,0.14100692273516563,0.072,0.1583254630791932,1.199927822212961,1.1418654148182124,True,False
google/gemma-2-2b,12,0.32,12,18,precision,0.2180047645893703,0.1087,0.2436016571857974,-0.9088481085135922,-1.2051587795770702,True,False
google/gemma-2b,12,0.32,12,19,precision,0.15845936259047,0.0985,0.1865787222396435,-0.8635749181415346,-0.12826131179623554,True,False
h2oai/h2o-danube-1.8b-chat,12,0.32,12,24,precision,0.23727411048524008,0.1154,0.2638487511938647,-1.2848590663580741,-0.6551088782118604,True,False
h2oai/h2o-danube2-1.8b-base,12,0.32,12,23,precision,0.1856570195337306,0.09,0.20632142133609882,-1.2915971851830361,-1.0639781499970107,True,False
h2oai/h2o-danube2-1.8b-chat,12,0.32,12,19,precision,0.2125969634533043,0.123,0.24561447202794384,-0.6060817704002986,-0.44385886518849643,True,False
ibm-granite/granite-3.0-2b-base,12,0.32,12,17,precision,0.12252769471769769,0.1009,0.15872569411671608,0.7678652965857196,1.3696344960565592,True,False
ibm-granite/granite-3.1-2b-base,12,0.32,12,21,precision,0.13376175696390505,0.0698,0.15087825431807858,0.7953531106038908,1.161325042979625,True,False
ibm-granite/granite-3.1-2b-instruct,12,0.32,12,20,precision,0.11614259537677857,0.1245,0.17026259853782952,1.6000011880278608,1.3946247939171112,True,False
ibm-granite/granite-7b-instruct,12,0.32,12,17,precision,0.14738383321122728,0.0653,0.1612019984120385,0.265993916053506,0.06358946133996062,True,False
ibm/PowerLM-3b,12,0.32,12,19,precision,0.16570516549851208,0.0665,0.17855097835881292,0.20576469420020596,0.5898857623295292,True,False
meta-llama/Llama-3.2-1B,12,0.32,12,22,precision,0.19091014848937335,0.0757,0.20537082265072265,-1.4441995122196885,-1.1277153353966152,True,False
meta-llama/Llama-3.2-1B-Instruct,12,0.32,12,19,precision,0.18818110743519229,0.0639,0.19873434327145215,-0.0005778848317209413,-0.344027525010222,True,False
meta-llama/Llama-3.2-3B-Instruct,12,0.32,12,19,precision,0.18277836268220962,0.0782,0.1988043507189653,1.3766122651320336,1.1015901414597082,True,False
microsoft/phi-1_5,12,0.32,12,16,precision,0.23220797867848392,0.0732,0.2434723503027546,-0.7685518470793657,-1.0469053293403234,True,False
nvidia/AceInstruct-1.5B,12,0.32,12,22,precision,0.10827395371878938,0.0818,0.13569999651399606,1.2333949625978662,1.1382656264014541,True,False
openbmb/MiniCPM-1B-sft-bf16,12,0.32,12,20,plateau,0.383827432091027,0.1619,0.4165754525000146,-2.2676964735636975,-1.9329143746287438,False,False
openbmb/MiniCPM-2B-sft-bf16,12,0.32,12,21,precision,0.24041996161708376,0.0901,0.25674845266127705,-0.6237288600396811,-0.6937632043380965,True,False
openlm-research/open_llama_3b,12,0.32,14,22,precision,0.28527730594304807,0.1305,0.31370908703147804,-1.6359628021783263,-1.8865009987149588,True,False
pankajmathur/orca_mini_3b,12,0.32,12,20,precision,0.28961307738989367,0.1209,0.313835218857356,-1.198738742721586,-1.3338608959551705,True,False
pankajmathur/orca_mini_v9_5_3B-Instruct,12,0.32,12,22,precision,0.1654281064447779,0.0868,0.18681728614318527,1.0016997616475993,0.7925288307915364,True,False
stabilityai/stablelm-2-1_6b-chat,12,0.32,12,21,precision,0.1472794124743483,0.1456,0.20710042331871084,0.012220790706554813,-0.01983939500740858,True,False
stabilityai/stablelm-2-zephyr-1_6b,12,0.32,12,18,precision,0.1839362384672548,0.139,0.23055051468492285,-0.3913135101431359,-0.028547015139544503,True,False
stabilityai/stablelm-zephyr-3b,12,0.32,12,18,precision,0.2523636883991383,0.1472,0.29215624453777705,0.21566537807224986,1.2591632850195824,True,False
tiiuae/Falcon3-1B-Instruct,12,0.32,12,19,precision,0.15085007221065208,0.0725,0.16736784125380524,0.8139648836928877,0.8019486306757497,True,False
tiiuae/Falcon3-3B-Base,12,0.32,12,20,precision,0.1219348820059349,0.074,0.14263279934784026,1.399999623842926,1.0062263918991161,True,False
tiiuae/Falcon3-3B-Instruct,12,0.32,12,19,precision,0.20625065985231386,0.258,0.33030793918632184,2.1999641221002983,2.0731038052837136,True,False
utter-project/EuroLLM-1.7B,12,0.32,13,17,precision,0.28861770555764743,0.1421,0.3217026421423375,-1.7002049889999085,-1.523397249734476,True,False
utter-project/EuroLLM-1.7B-Instruct,12,0.32,12,23,precision,0.21025051606036904,0.0762,0.2236330018214027,-1.00138143224113,-0.836804646116159,True,False
01-ai/Yi-1.5-6B,15,0.15,15,26,precision,0.12421826068110832,0.0896,0.1531611448332761,0.19678506140948468,0.07798654521272362,True,False
01-ai/Yi-1.5-6B-Chat,15,0.15,15,29,precision,0.10424502181804722,0.0874,0.13603596794173642,1.4000020772311779,1.0594691687057354,True,False
