criterion_id,scenario_id,a_diagnosis,a_strategy,a_math,a_communication,a_affective,b,n_persons
bridge_0182_c15,bridge_0182,0.000000,0.000000,0.000000,0.000000,-0.042498,-3.197898,51
bridge_0182_c16,bridge_0182,0.000000,0.000000,0.000000,0.000000,3.055823,-9.450225,51
bridge_0182_c21,bridge_0182,0.000000,0.827641,0.000000,0.000000,0.000000,0.105539,51
bridge_0182_c38,bridge_0182,0.000000,0.000000,0.000000,1.155209,0.000000,-0.522344,51
bridge_0189_c01,bridge_0189,4.054498,0.000000,0.000000,0.000000,0.000000,6.768459,51
bridge_0189_c02,bridge_0189,1.295481,0.000000,0.000000,0.000000,0.000000,1.361171,51
bridge_0189_c03,bridge_0189,0.000000,0.000000,1.113412,0.000000,0.000000,-1.028498,51
bridge_0189_c04,bridge_0189,0.000000,0.000000,0.894321,0.000000,0.000000,-2.254907,51
bridge_0189_c05,bridge_0189,0.000000,0.000000,1.535623,0.000000,0.000000,-0.123800,51
bridge_0189_c06,bridge_0189,0.600094,0.000000,-0.618570,0.000000,0.000000,3.772901,51
bridge_0189_c07,bridge_0189,0.000000,1.530587,0.000000,0.000000,0.000000,0.713581,51
bridge_0189_c08,bridge_0189,0.000000,1.564607,0.000000,0.000000,0.000000,0.018317,51
bridge_0189_c09,bridge_0189,0.000000,0.664964,0.000000,0.000000,2.655951,2.016976,51
bridge_0189_c10,bridge_0189,0.000000,0.709063,0.000000,0.822380,0.000000,-0.379975,51
bridge_0189_c11,bridge_0189,0.000000,0.000000,0.000000,0.943187,0.000000,0.162970,51
bridge_0189_c12,bridge_0189,0.000000,-0.184050,0.000000,1.856708,0.000000,1.728850,51
bridge_0189_c13,bridge_0189,0.000000,0.000000,0.000000,0.000000,4.271369,-0.163600,51
bridge_0189_c14,bridge_0189,0.000000,0.000000,0.000000,0.975019,4.554680,0.829348,51
bridge_0189_c15,bridge_0189,0.000000,0.000000,0.000000,0.000000,0.423440,-1.911353,51
bridge_0189_c16,bridge_0189,0.000000,0.000000,0.000000,0.000000,1.524025,-4.536775,51
bridge_0189_c26,bridge_0189,1.355850,0.000000,-0.897865,0.000000,0.000000,-1.914436,51
bridge_0189_c27,bridge_0189,0.000000,0.000000,0.241346,0.402574,0.000000,-2.622033,51
bridge_0189_c38,bridge_0189,0.000000,0.000000,0.000000,0.995660,0.000000,-0.487107,51
bridge_0196_c01,bridge_0196,3.538929,0.000000,0.000000,0.000000,0.000000,6.906558,51
bridge_0196_c03,bridge_0196,0.000000,0.000000,0.146525,0.000000,0.000000,-0.440456,51
bridge_0196_c04,bridge_0196,0.000000,0.000000,0.490917,0.000000,0.000000,-0.913192,51
bridge_0196_c05,bridge_0196,0.000000,0.000000,2.177310,0.000000,0.000000,0.445483,51
bridge_0196_c06,bridge_0196,0.828819,0.000000,0.393816,0.000000,0.000000,3.490729,51
bridge_0196_c07,bridge_0196,0.000000,1.686891,0.000000,0.000000,0.000000,2.758276,51
bridge_0196_c09,bridge_0196,0.000000,1.330729,0.000000,0.000000,0.712223,2.892112,51
bridge_0196_c10,bridge_0196,0.000000,0.191937,0.000000,0.662192,0.000000,-0.339256,51
bridge_0196_c11,bridge_0196,0.000000,0.000000,0.000000,0.633389,0.000000,-0.473206,51
bridge_0196_c13,bridge_0196,0.000000,0.000000,0.000000,0.000000,4.840274,-2.101021,51
bridge_0196_c14,bridge_0196,0.000000,0.000000,0.000000,3.895232,0.893736,6.908611,51
bridge_0196_c15,bridge_0196,0.000000,0.000000,0.000000,0.000000,-0.043450,-2.771781,51
bridge_0196_c16,bridge_0196,0.000000,0.000000,0.000000,0.000000,1.205951,-3.094304,51
bridge_0196_c24,bridge_0196,-0.050777,1.467889,0.000000,0.000000,0.000000,-3.444444,51
bridge_0196_c38,bridge_0196,0.000000,0.000000,0.000000,0.802461,0.000000,0.368295,51
bridge_0200_c01,bridge_0200,0.906971,0.000000,0.000000,0.000000,0.000000,0.982524,51
bridge_0200_c02,bridge_0200,1.722661,0.000000,0.000000,0.000000,0.000000,2.538222,51
bridge_0200_c03,bridge_0200,0.000000,0.000000,1.364519,0.000000,0.000000,-0.965623,51
bridge_0200_c04,bridge_0200,0.000000,0.000000,-0.004090,0.000000,0.000000,-1.838273,51
bridge_0200_c05,bridge_0200,0.000000,0.000000,1.538506,0.000000,0.000000,-0.021353,51
bridge_0200_c06,bridge_0200,1.113632,0.000000,0.713098,0.000000,0.000000,2.332901,51
bridge_0200_c07,bridge_0200,0.000000,0.767613,0.000000,0.000000,0.000000,0.393421,51
bridge_0200_c08,bridge_0200,0.000000,1.492809,0.000000,0.000000,0.000000,1.732389,51
bridge_0200_c09,bridge_0200,0.000000,1.804071,0.000000,0.000000,1.039168,1.011772,51
bridge_0200_c10,bridge_0200,0.000000,-0.589791,0.000000,4.900439,0.000000,-0.546042,51
bridge_0200_c11,bridge_0200,0.000000,0.000000,0.000000,2.072224,0.000000,-0.037122,51
bridge_0200_c12,bridge_0200,0.000000,0.736944,0.000000,0.637163,0.000000,2.538279,51
bridge_0200_c13,bridge_0200,0.000000,0.000000,0.000000,0.000000,1.514762,-1.964548,51
bridge_0200_c14,bridge_0200,0.000000,0.000000,0.000000,0.341773,1.056463,0.362043,51
bridge_0200_c15,bridge_0200,0.000000,0.000000,0.000000,0.000000,0.541321,-2.349242,51
bridge_0200_c16,bridge_0200,0.000000,0.000000,0.000000,0.000000,1.350450,-2.330456,51
bridge_0200_c26,bridge_0200,1.731037,0.000000,-0.355758,0.000000,0.000000,-1.802379,51
bridge_0200_c27,bridge_0200,0.000000,0.000000,-0.224032,0.749249,0.000000,-2.671540,51
bridge_0200_c37,bridge_0200,0.000000,0.000000,0.000000,0.681476,0.000000,1.377599,51
bridge_0202_c01,bridge_0202,1.274968,0.000000,0.000000,0.000000,0.000000,1.843342,51
bridge_0202_c02,bridge_0202,0.298486,0.000000,0.000000,0.000000,0.000000,3.127632,51
bridge_0202_c03,bridge_0202,0.000000,0.000000,1.738536,0.000000,0.000000,0.743318,51
bridge_0202_c04,bridge_0202,0.000000,0.000000,1.756610,0.000000,0.000000,-1.039543,51
bridge_0202_c05,bridge_0202,0.000000,0.000000,1.521165,0.000000,0.000000,1.047032,51
bridge_0202_c06,bridge_0202,0.377260,0.000000,1.141233,0.000000,0.000000,2.693182,51
bridge_0202_c07,bridge_0202,0.000000,1.080604,0.000000,0.000000,0.000000,1.452739,51
bridge_0202_c08,bridge_0202,0.000000,2.192357,0.000000,0.000000,0.000000,2.212056,51
bridge_0202_c09,bridge_0202,0.000000,0.984234,0.000000,0.000000,1.578899,2.362884,51
bridge_0202_c10,bridge_0202,0.000000,0.666247,0.000000,1.158656,0.000000,0.928104,51
bridge_0202_c11,bridge_0202,0.000000,0.000000,0.000000,0.945206,0.000000,1.617838,51
bridge_0202_c12,bridge_0202,0.000000,2.031624,0.000000,0.089524,0.000000,3.443860,51
bridge_0202_c13,bridge_0202,0.000000,0.000000,0.000000,0.000000,1.748619,-1.069751,51
bridge_0202_c14,bridge_0202,0.000000,0.000000,0.000000,1.172539,0.232968,1.809978,51
bridge_0202_c15,bridge_0202,0.000000,0.000000,0.000000,0.000000,-0.593617,-2.553457,51
bridge_0202_c16,bridge_0202,0.000000,0.000000,0.000000,0.000000,0.924897,-2.851106,51
bridge_0202_c21,bridge_0202,0.000000,0.982973,0.000000,0.000000,0.000000,1.158775,51
bridge_0202_c38,bridge_0202,0.000000,0.000000,0.000000,1.147228,0.000000,0.514636,51
bridge_0203_c01,bridge_0203,1.035781,0.000000,0.000000,0.000000,0.000000,0.648139,51
bridge_0203_c02,bridge_0203,0.662236,0.000000,0.000000,0.000000,0.000000,1.615991,51
bridge_0203_c03,bridge_0203,0.000000,0.000000,1.016980,0.000000,0.000000,-0.693791,51
bridge_0203_c04,bridge_0203,0.000000,0.000000,1.251273,0.000000,0.000000,-2.986000,51
bridge_0203_c05,bridge_0203,0.000000,0.000000,2.342485,0.000000,0.000000,0.828194,51
bridge_0203_c06,bridge_0203,1.317715,0.000000,4.432249,0.000000,0.000000,7.119283,51
bridge_0203_c07,bridge_0203,0.000000,1.564607,0.000000,0.000000,0.000000,0.018317,51
bridge_0203_c08,bridge_0203,0.000000,2.046312,0.000000,0.000000,0.000000,0.350937,51
bridge_0203_c09,bridge_0203,0.000000,0.907387,0.000000,0.000000,0.131937,0.395190,51
bridge_0203_c10,bridge_0203,0.000000,0.735662,0.000000,1.252660,0.000000,-0.042190,51
bridge_0203_c11,bridge_0203,0.000000,0.000000,0.000000,1.577245,0.000000,-0.054265,51
bridge_0203_c12,bridge_0203,0.000000,-0.461579,0.000000,2.349861,0.000000,3.307947,51
bridge_0203_c13,bridge_0203,0.000000,0.000000,0.000000,0.000000,4.279386,-0.858771,51
bridge_0203_c14,bridge_0203,0.000000,0.000000,0.000000,0.727024,3.960747,-0.105427,51
bridge_0203_c15,bridge_0203,0.000000,0.000000,0.000000,0.000000,0.524728,-1.633037,51
bridge_0203_c16,bridge_0203,0.000000,0.000000,0.000000,0.000000,1.500865,-3.869727,51
bridge_0203_c17,bridge_0203,1.701376,-0.863910,0.000000,0.000000,0.000000,3.624985,51
bridge_0203_c18,bridge_0203,0.194705,0.000000,0.246777,0.000000,0.000000,-0.911593,51
bridge_0203_c19,bridge_0203,0.000000,1.418132,0.000000,0.102089,0.000000,0.342141,51
bridge_0203_c39,bridge_0203,0.000000,0.000000,1.094073,1.072063,0.000000,0.327505,51
bridge_0205_c01,bridge_0205,1.027656,0.000000,0.000000,0.000000,0.000000,3.385259,51
bridge_0205_c02,bridge_0205,1.512483,0.000000,0.000000,0.000000,0.000000,3.285160,51
bridge_0205_c03,bridge_0205,0.000000,0.000000,0.753794,0.000000,0.000000,-0.297501,51
bridge_0205_c04,bridge_0205,0.000000,0.000000,0.810042,0.000000,0.000000,-1.425942,51
bridge_0205_c05,bridge_0205,0.000000,0.000000,0.670598,0.000000,0.000000,2.918624,51
bridge_0205_c07,bridge_0205,0.000000,2.047624,0.000000,0.000000,0.000000,0.477768,51
bridge_0205_c09,bridge_0205,0.000000,5.116731,0.000000,0.000000,-0.257757,1.552805,51
bridge_0205_c10,bridge_0205,0.000000,-0.257648,0.000000,1.519523,0.000000,3.299974,51
bridge_0205_c11,bridge_0205,0.000000,0.000000,0.000000,1.154033,0.000000,0.633893,51
bridge_0205_c12,bridge_0205,0.000000,-0.136769,0.000000,1.030212,0.000000,2.650717,51
bridge_0205_c13,bridge_0205,0.000000,0.000000,0.000000,0.000000,0.549835,0.629345,51
bridge_0205_c14,bridge_0205,0.000000,0.000000,0.000000,1.825957,-1.033568,2.427190,51
bridge_0205_c15,bridge_0205,0.000000,0.000000,0.000000,0.000000,0.474297,-2.110297,51
bridge_0205_c16,bridge_0205,0.000000,0.000000,0.000000,0.000000,0.680115,-1.541263,51
bridge_0205_c18,bridge_0205,0.206269,0.000000,1.331472,0.000000,0.000000,0.973205,51
bridge_0205_c19,bridge_0205,0.000000,1.273792,0.000000,0.263633,0.000000,0.324153,51
bridge_0205_c38,bridge_0205,0.000000,0.000000,0.000000,1.924566,0.000000,3.165458,51
bridge_0207_c01,bridge_0207,1.566183,0.000000,0.000000,0.000000,0.000000,1.306606,51
bridge_0207_c02,bridge_0207,0.796354,0.000000,0.000000,0.000000,0.000000,2.012988,51
bridge_0207_c03,bridge_0207,0.000000,0.000000,4.636483,0.000000,0.000000,0.124171,51
bridge_0207_c04,bridge_0207,0.000000,0.000000,1.216491,0.000000,0.000000,-1.292445,51
bridge_0207_c05,bridge_0207,0.000000,0.000000,1.738536,0.000000,0.000000,0.743318,51
bridge_0207_c06,bridge_0207,1.951869,0.000000,-0.914778,0.000000,0.000000,1.435551,51
bridge_0207_c07,bridge_0207,0.000000,1.458411,0.000000,0.000000,0.000000,2.348239,51
bridge_0207_c08,bridge_0207,0.000000,2.446198,0.000000,0.000000,0.000000,1.608257,51
bridge_0207_c09,bridge_0207,0.000000,4.900070,0.000000,0.000000,0.048363,6.709571,51
bridge_0207_c10,bridge_0207,0.000000,0.731004,0.000000,2.079658,0.000000,0.980470,51
bridge_0207_c11,bridge_0207,0.000000,0.000000,0.000000,1.391279,0.000000,0.560216,51
bridge_0207_c12,bridge_0207,0.000000,0.217117,0.000000,1.270655,0.000000,2.461124,51
bridge_0207_c13,bridge_0207,0.000000,0.000000,0.000000,0.000000,0.761936,-1.187699,51
bridge_0207_c14,bridge_0207,0.000000,0.000000,0.000000,0.401867,1.369235,0.952042,51
bridge_0207_c15,bridge_0207,0.000000,0.000000,0.000000,0.000000,-0.050812,-1.409886,51
bridge_0207_c16,bridge_0207,0.000000,0.000000,0.000000,0.000000,0.926539,-2.329160,51
bridge_0207_c17,bridge_0207,0.893014,-0.136534,0.000000,0.000000,0.000000,2.021167,51
bridge_0207_c18,bridge_0207,-0.297381,0.000000,1.599173,0.000000,0.000000,-0.398066,51
bridge_0207_c19,bridge_0207,0.000000,1.326888,0.000000,0.214255,0.000000,0.688092,51
bridge_0207_c38,bridge_0207,0.000000,0.000000,0.000000,1.817665,0.000000,0.790523,51
bridge_0208_c01,bridge_0208,0.620017,0.000000,0.000000,0.000000,0.000000,2.428869,51
bridge_0208_c02,bridge_0208,3.538929,0.000000,0.000000,0.000000,0.000000,6.906558,51
bridge_0208_c03,bridge_0208,0.000000,0.000000,0.792961,0.000000,0.000000,-2.016616,51
bridge_0208_c04,bridge_0208,0.000000,0.000000,0.741468,0.000000,0.000000,-1.284386,51
bridge_0208_c05,bridge_0208,0.000000,0.000000,1.446896,0.000000,0.000000,2.780045,51
bridge_0208_c07,bridge_0208,0.000000,1.208379,0.000000,0.000000,0.000000,0.814118,51
bridge_0208_c08,bridge_0208,0.000000,4.169566,0.000000,0.000000,0.000000,7.274496,51
bridge_0208_c09,bridge_0208,0.000000,4.438197,0.000000,0.000000,0.901216,1.033618,51
bridge_0208_c10,bridge_0208,0.000000,0.363226,0.000000,1.272041,0.000000,1.392462,51
bridge_0208_c11,bridge_0208,0.000000,0.000000,0.000000,1.090290,0.000000,0.278605,51
bridge_0208_c12,bridge_0208,0.000000,1.177047,0.000000,0.018054,0.000000,2.462399,51
bridge_0208_c13,bridge_0208,0.000000,0.000000,0.000000,0.000000,1.908238,-1.510981,51
bridge_0208_c14,bridge_0208,0.000000,0.000000,0.000000,0.819092,0.567960,0.700756,51
bridge_0208_c15,bridge_0208,0.000000,0.000000,0.000000,0.000000,0.383458,-1.739550,51
bridge_0208_c16,bridge_0208,0.000000,0.000000,0.000000,0.000000,0.775445,-3.076193,51
bridge_0208_c26,bridge_0208,0.466939,0.000000,0.765616,0.000000,0.000000,-0.967485,51
bridge_0208_c27,bridge_0208,0.000000,0.000000,2.169212,-1.001882,0.000000,-2.992479,51
bridge_0208_c37,bridge_0208,0.000000,0.000000,0.000000,0.945797,0.000000,0.269284,51
bridge_0209_c01,bridge_0209,1.097308,0.000000,0.000000,0.000000,0.000000,2.645425,51
bridge_0209_c02,bridge_0209,0.961909,0.000000,0.000000,0.000000,0.000000,1.120255,51
bridge_0209_c03,bridge_0209,0.000000,0.000000,0.427339,0.000000,0.000000,-0.368442,51
bridge_0209_c04,bridge_0209,0.000000,0.000000,0.894321,0.000000,0.000000,-2.254907,51
bridge_0209_c05,bridge_0209,0.000000,0.000000,1.257092,0.000000,0.000000,0.360228,51
bridge_0209_c06,bridge_0209,0.767300,0.000000,-0.163155,0.000000,0.000000,1.589210,51
bridge_0209_c07,bridge_0209,0.000000,0.456127,0.000000,0.000000,0.000000,1.234958,51
bridge_0209_c08,bridge_0209,0.000000,0.885003,0.000000,0.000000,0.000000,1.718206,51
bridge_0209_c09,bridge_0209,0.000000,1.798012,0.000000,0.000000,-0.588954,2.326722,51
bridge_0209_c10,bridge_0209,0.000000,-0.108279,0.000000,1.642948,0.000000,-0.036573,51
bridge_0209_c11,bridge_0209,0.000000,0.000000,0.000000,1.322701,0.000000,-0.426495,51
bridge_0209_c12,bridge_0209,0.000000,0.053940,0.000000,0.206639,0.000000,3.861131,51
bridge_0209_c13,bridge_0209,0.000000,0.000000,0.000000,0.000000,2.684285,-2.878806,51
bridge_0209_c14,bridge_0209,0.000000,0.000000,0.000000,0.681549,-0.340246,1.454253,51
bridge_0209_c15,bridge_0209,0.000000,0.000000,0.000000,0.000000,0.828796,-1.449742,51
bridge_0209_c16,bridge_0209,0.000000,0.000000,0.000000,0.000000,0.541321,-2.349242,51
bridge_0209_c22,bridge_0209,0.952738,0.000000,0.000000,0.000000,0.342491,-0.282388,51
bridge_0209_c23,bridge_0209,0.000000,2.473982,0.000000,0.000000,0.000000,2.632848,51
bridge_0209_c38,bridge_0209,0.000000,0.000000,0.000000,1.309341,0.000000,0.180702,51
bridge_0212_c01,bridge_0212,0.685163,0.000000,0.000000,0.000000,0.000000,1.620986,51
bridge_0212_c02,bridge_0212,4.054498,0.000000,0.000000,0.000000,0.000000,6.768459,51
bridge_0212_c03,bridge_0212,0.000000,0.000000,0.324567,0.000000,0.000000,0.797853,51
bridge_0212_c04,bridge_0212,0.000000,0.000000,0.418387,0.000000,0.000000,-0.121067,51
bridge_0212_c05,bridge_0212,0.000000,0.000000,1.376078,0.000000,0.000000,1.785730,51
bridge_0212_c06,bridge_0212,0.712623,0.000000,0.045000,0.000000,0.000000,2.798398,51
bridge_0212_c07,bridge_0212,0.000000,1.008890,0.000000,0.000000,0.000000,1.162481,51
bridge_0212_c08,bridge_0212,0.000000,1.611804,0.000000,0.000000,0.000000,1.968581,51
bridge_0212_c09,bridge_0212,0.000000,0.581041,0.000000,0.000000,1.231040,1.573138,51
bridge_0212_c10,bridge_0212,0.000000,0.248413,0.000000,0.973996,0.000000,1.106086,51
bridge_0212_c11,bridge_0212,0.000000,0.000000,0.000000,0.707449,0.000000,0.780429,51
bridge_0212_c12,bridge_0212,0.000000,0.625527,0.000000,-0.092884,0.000000,2.228215,51
bridge_0212_c13,bridge_0212,0.000000,0.000000,0.000000,0.000000,1.198522,-1.023270,51
bridge_0212_c14,bridge_0212,0.000000,0.000000,0.000000,0.376115,1.816558,0.677747,51
bridge_0212_c15,bridge_0212,0.000000,0.000000,0.000000,0.000000,-0.042498,-3.197898,51
bridge_0212_c16,bridge_0212,0.000000,0.000000,0.000000,0.000000,2.049075,-2.980834,51
bridge_0212_c22,bridge_0212,0.613939,0.000000,0.000000,0.000000,0.349579,0.088662,51
bridge_0212_c23,bridge_0212,0.000000,0.977407,0.000000,0.000000,0.000000,0.278740,51
bridge_0212_c38,bridge_0212,0.000000,0.000000,0.000000,0.843989,0.000000,0.690184,51
bridge_0214_c01,bridge_0214,1.512483,0.000000,0.000000,0.000000,0.000000,3.285160,51
bridge_0214_c02,bridge_0214,0.735047,0.000000,0.000000,0.000000,0.000000,2.788522,51
bridge_0214_c03,bridge_0214,0.000000,0.000000,1.012438,0.000000,0.000000,0.427680,51
bridge_0214_c04,bridge_0214,0.000000,0.000000,0.610613,0.000000,0.000000,-0.737067,51
bridge_0214_c05,bridge_0214,0.000000,0.000000,4.917773,0.000000,0.000000,0.933902,51
bridge_0214_c06,bridge_0214,0.600094,0.000000,-0.618570,0.000000,0.000000,3.772901,51
bridge_0214_c07,bridge_0214,0.000000,5.309949,0.000000,0.000000,0.000000,2.145777,51
bridge_0214_c08,bridge_0214,0.000000,2.505144,0.000000,0.000000,0.000000,3.367946,51
bridge_0214_c09,bridge_0214,0.000000,2.643438,0.000000,0.000000,-0.615492,1.188459,51
bridge_0214_c10,bridge_0214,0.000000,0.182312,0.000000,1.446958,0.000000,0.981899,51
bridge_0214_c11,bridge_0214,0.000000,0.000000,0.000000,4.678931,0.000000,0.333153,51
bridge_0214_c12,bridge_0214,0.000000,0.557403,0.000000,1.975046,0.000000,3.037608,51
bridge_0214_c13,bridge_0214,0.000000,0.000000,0.000000,0.000000,4.358414,-1.132322,51
bridge_0214_c14,bridge_0214,0.000000,0.000000,0.000000,1.772099,0.863093,1.817526,51
bridge_0214_c16,bridge_0214,0.000000,0.000000,0.000000,0.000000,3.055823,-9.450225,51
bridge_0214_c21,bridge_0214,0.000000,1.253834,0.000000,0.000000,0.000000,1.067695,51
bridge_0214_c38,bridge_0214,0.000000,0.000000,0.000000,1.501836,0.000000,0.848349,51
bridge_0216_c01,bridge_0216,1.398976,0.000000,0.000000,0.000000,0.000000,1.557843,51
bridge_0216_c02,bridge_0216,1.512483,0.000000,0.000000,0.000000,0.000000,3.285160,51
bridge_0216_c03,bridge_0216,0.000000,0.000000,0.274546,0.000000,0.000000,0.444402,51
bridge_0216_c04,bridge_0216,0.000000,0.000000,0.810042,0.000000,0.000000,-1.425942,51
bridge_0216_c05,bridge_0216,0.000000,0.000000,0.663435,0.000000,0.000000,1.383965,51
bridge_0216_c06,bridge_0216,2.229095,0.000000,-2.271291,0.000000,0.000000,2.295386,51
bridge_0216_c07,bridge_0216,0.000000,1.405403,0.000000,0.000000,0.000000,1.534475,51
bridge_0216_c08,bridge_0216,0.000000,1.458411,0.000000,0.000000,0.000000,2.348239,51
bridge_0216_c09,bridge_0216,0.000000,2.091742,0.000000,0.000000,-1.026414,1.533083,51
bridge_0216_c10,bridge_0216,0.000000,0.845186,0.000000,0.434644,0.000000,0.915690,51
bridge_0216_c11,bridge_0216,0.000000,0.000000,0.000000,1.218457,0.000000,1.296971,51
bridge_0216_c12,bridge_0216,0.000000,0.889025,0.000000,0.764143,0.000000,2.458476,51
bridge_0216_c13,bridge_0216,0.000000,0.000000,0.000000,0.000000,0.974036,-1.228976,51
bridge_0216_c14,bridge_0216,0.000000,0.000000,0.000000,0.699308,0.396054,0.230634,51
bridge_0216_c15,bridge_0216,0.000000,0.000000,0.000000,0.000000,0.452775,-1.236916,51
bridge_0216_c16,bridge_0216,0.000000,0.000000,0.000000,0.000000,-0.041420,-3.911278,51
bridge_0216_c17,bridge_0216,1.838493,-0.375162,0.000000,0.000000,0.000000,3.364130,51
bridge_0216_c18,bridge_0216,0.084623,0.000000,-0.083733,0.000000,0.000000,0.156681,51
bridge_0216_c19,bridge_0216,0.000000,1.479834,0.000000,0.051200,0.000000,0.705647,51
bridge_0216_c37,bridge_0216,0.000000,0.000000,0.000000,0.515453,0.000000,1.216374,51
bridge_0227_c01,bridge_0227,0.796354,0.000000,0.000000,0.000000,0.000000,2.012988,51
bridge_0227_c02,bridge_0227,1.027656,0.000000,0.000000,0.000000,0.000000,3.385259,51
bridge_0227_c03,bridge_0227,0.000000,0.000000,0.532982,0.000000,0.000000,-1.125890,51
bridge_0227_c04,bridge_0227,0.000000,0.000000,0.745979,0.000000,0.000000,-3.423942,51
bridge_0227_c05,bridge_0227,0.000000,0.000000,0.419162,0.000000,0.000000,0.041242,51
bridge_0227_c06,bridge_0227,0.600094,0.000000,-0.618570,0.000000,0.000000,3.772901,51
bridge_0227_c07,bridge_0227,0.000000,1.583606,0.000000,0.000000,0.000000,0.976947,51
bridge_0227_c08,bridge_0227,0.000000,0.469757,0.000000,0.000000,0.000000,0.607878,51
bridge_0227_c09,bridge_0227,0.000000,1.207279,0.000000,0.000000,1.363345,1.353485,51
bridge_0227_c10,bridge_0227,0.000000,-0.583416,0.000000,1.682885,0.000000,-0.238168,51
bridge_0227_c11,bridge_0227,0.000000,0.000000,0.000000,0.988704,0.000000,-0.375408,51
bridge_0227_c12,bridge_0227,0.000000,-0.480429,0.000000,0.946264,0.000000,2.879065,51
bridge_0227_c13,bridge_0227,0.000000,0.000000,0.000000,0.000000,1.727377,0.008155,51
bridge_0227_c14,bridge_0227,0.000000,0.000000,0.000000,1.004464,0.909936,1.976009,51
bridge_0227_c15,bridge_0227,0.000000,0.000000,0.000000,0.000000,0.775445,-3.076193,51
bridge_0227_c16,bridge_0227,0.000000,0.000000,0.000000,0.000000,2.061999,-4.722769,51
bridge_0227_c20,bridge_0227,-3.415839,4.848916,0.000000,0.000000,0.000000,-8.154434,51
bridge_0227_c21,bridge_0227,0.000000,0.570267,0.000000,0.000000,0.000000,-0.023705,51
bridge_0227_c37,bridge_0227,0.000000,0.000000,0.000000,0.716253,0.000000,0.074225,51
bridge_0228_c01,bridge_0228,0.291768,0.000000,0.000000,0.000000,0.000000,3.843676,51
bridge_0228_c02,bridge_0228,1.027656,0.000000,0.000000,0.000000,0.000000,3.385259,51
