floor,target,model,fold,n_scen,n_crit,reason,reach_se_post,plateau,hit_cap,overran_floor,eap_sd,se_param,se_total,theta_ref,theta_cat,weak
8,0.15,01-ai/Yi-1.5-6B,3,8,30,reach,True,False,False,False,0.11178032416116915,0.08937006522937797,0.14311481205200016,-0.10501385881784328,-0.14975979987160518,False
8,0.15,01-ai/Yi-1.5-6B-Chat,2,10,26,reach,True,False,False,True,0.14595866901475302,0.1154208766400462,0.1860803907587121,1.6170944407245194,1.355447877369959,False
8,0.15,01-ai/Yi-6B,1,8,23,reach,True,False,False,False,0.13237265138850518,0.08958286997653123,0.15983619561555767,-0.8649532723076396,-1.2328140848158036,False
8,0.15,01-ai/Yi-6B-200K,3,11,38,plateau,False,True,False,True,0.15645633137230136,0.10574974275061229,0.18884276983326645,-1.9919214931867122,-1.568561906379141,False
8,0.15,01-ai/Yi-6B-Chat,3,9,24,reach,True,False,False,True,0.1474659070080369,0.10913164122300595,0.18345546829061782,0.7589881962700152,1.1489695231493273,False
8,0.15,BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,4,10,41,plateau,False,True,False,True,0.4076298333764526,0.2631431454122041,0.48518697018360135,-5.347129353898183,-4.327398616270357,True
8,0.15,BEE-spoke-data/smol_llama-220M-openhermes,0,12,42,reach,True,False,False,True,0.1472696873231599,0.1381686242927272,0.20193793487902684,-2.537376304836234,-2.525493864002028,False
8,0.15,BSC-LT/salamandra-2b,0,8,30,reach,True,False,False,False,0.12331176270095133,0.11092220973854157,0.16585996332357228,-1.510802591582213,-1.4987592451466183,False
8,0.15,BSC-LT/salamandra-2b-instruct,0,9,30,reach,True,False,False,True,0.14587922303470938,0.07494818611335838,0.16400603133693922,-0.3848422021293781,-0.43213414816763923,False
8,0.15,BSC-LT/salamandra-7b,3,8,29,reach,True,False,False,False,0.1198276743292074,0.08017943211512503,0.14417840639100757,-0.7509010301943769,-0.21196567777121458,False
8,0.15,BSC-LT/salamandra-7b-instruct,2,13,38,reach,True,False,False,True,0.1491024727677548,0.06814456708035214,0.16393666279398172,0.6133664178359304,0.23546825703598573,False
8,0.15,HuggingFaceTB/SmolLM2-360M,1,13,44,plateau,False,True,False,True,0.19838556067207047,0.17385909095418414,0.26378744130566,-2.0927138206642586,-1.8907187130908962,False
8,0.15,LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,4,10,30,plateau,False,True,False,True,0.20304539440047803,0.19240444526379422,0.27972647844727544,2.466776172602346,1.9444823072166086,False
8,0.15,OpenBMB/MiniCPM4-0.5B,4,8,24,reach,True,False,False,False,0.134210881037778,0.10777992954711738,0.1721309786241808,0.264600915378981,-0.06264580001778122,False
8,0.15,Qwen/Qwen1.5-1.8B,1,8,26,reach,True,False,False,False,0.1451187986032563,0.10395781120591023,0.17851244275617356,0.0809350876209607,0.09205401807893047,False
8,0.15,Qwen/Qwen1.5-1.8B-Chat,3,14,44,reach,True,False,False,True,0.148699327728149,0.05428716970534931,0.1582990425158057,0.38980421498707585,0.7575425006643071,False
8,0.15,Qwen/Qwen2-0.5B,4,8,36,reach,True,False,False,False,0.1030527925171363,0.11304294935894327,0.1529659649900871,-0.42536643383467315,-0.3210666709656692,False
8,0.15,Qwen/Qwen2.5-0.5B-Instruct,4,16,38,reach,True,False,False,True,0.14819218738171547,0.0681420675655042,0.16310814134517998,0.5477826844709038,0.7419368216344271,False
8,0.15,ai-forever/mGPT,3,13,45,plateau,False,True,False,True,0.45992077191319003,0.2751763053910023,0.5359562626612985,-4.654145790110268,-3.1863914357798424,True
8,0.15,allenai/OLMo-1B-hf,3,11,36,plateau,False,True,False,True,0.45686464471973043,0.17338412677334628,0.48865873471354354,-5.618639294811007,-2.642754650320748,True
8,0.15,allenai/OLMo-2-0425-1B,3,10,32,plateau,False,True,False,True,0.17676711112384322,0.09090545494678416,0.19877226495200717,-1.409649262681663,-1.4890221321107837,False
8,0.15,allenai/OLMo-2-0425-1B-DPO,4,10,18,reach,True,False,False,True,0.1462990239890019,0.09540718847645446,0.1746594859522845,1.2388770660415394,1.304353186980844,False
8,0.15,allenai/OLMo-2-0425-1B-Instruct,4,10,20,reach,True,False,False,True,0.1392729926943981,0.09219693113527944,0.167024670647235,1.223975567515562,1.2085857408195522,False
8,0.15,arcee-ai/raspberry-3B,0,9,15,reach,True,False,False,True,0.14155655140404283,0.1339544342672205,0.1948898347920089,1.1246507099233405,1.2675550417609007,False
8,0.15,google/gemma-2-2b,2,12,38,plateau,False,True,False,True,0.15676593239242165,0.14519345518860627,0.21367427778857973,-1.6137473114926797,-1.636315640617866,False
8,0.15,google/gemma-2b,1,8,26,reach,True,False,False,False,0.12948417957840533,0.11700364145176773,0.17451648883147558,-1.4974514447819693,-1.3426368559583848,False
8,0.15,h2oai/h2o-danube-1.8b-chat,3,11,37,reach,True,False,False,True,0.1463031993643702,0.06267503688646646,0.15916276698075646,0.15692820207249436,0.41371473808510717,False
8,0.15,h2oai/h2o-danube2-1.8b-base,4,11,37,reach,True,False,False,True,0.11893065810723831,0.07515936728266313,0.1406891322318503,-0.5391843442572666,-0.5873986387679847,False
8,0.15,h2oai/h2o-danube2-1.8b-chat,1,8,29,reach,True,False,False,False,0.14535494438543173,0.08999426537734624,0.17095914031750445,0.07162046441996717,-0.01937914416219965,False
8,0.15,ibm-granite/granite-3.0-2b-base,2,11,38,plateau,False,True,False,True,0.1577216640026514,0.10462291338361417,0.1892672113722831,0.6085128149812709,0.12609323757704652,False
8,0.15,ibm-granite/granite-3.1-2b-base,3,8,24,reach,True,False,False,False,0.1283248987515284,0.07154063235722125,0.14691950761441144,0.39815152382376157,-0.10909315730749063,False
8,0.15,ibm-granite/granite-3.1-2b-instruct,2,8,24,reach,True,False,False,False,0.1382764948368388,0.10298519472338234,0.172413280685031,1.9759237221237114,1.408156403159386,False
8,0.15,ibm-granite/granite-7b-instruct,1,10,26,reach,True,False,False,True,0.1497848257777712,0.07735705689207993,0.168581162305525,1.0037738475985463,0.7412548115916514,False
8,0.15,ibm/PowerLM-3b,0,12,35,plateau,False,True,False,True,0.19203556333053373,0.06545962370588786,0.20288573118726674,0.06981670685503957,0.23030191303526307,False
8,0.15,meta-llama/Llama-3.2-1B,0,8,28,reach,True,False,False,False,0.1457066065366966,0.09372163458315486,0.17324595226838094,-1.797509685344033,-1.58223200755459,False
8,0.15,meta-llama/Llama-3.2-1B-Instruct,1,9,23,reach,True,False,False,True,0.14787459003518633,0.11369112734554401,0.1865276569712254,0.9487835872468362,1.2661578470160715,False
8,0.15,meta-llama/Llama-3.2-3B-Instruct,0,9,17,reach,True,False,False,True,0.1478606991782813,0.13453212690514438,0.19990417587212148,1.6440232113778666,1.6103027879236818,False
8,0.15,microsoft/phi-1_5,2,11,39,reach,True,False,False,True,0.14997399227085242,0.08828509282228227,0.17403004330372587,-1.2383447154869367,-0.7948048376669067,False
8,0.15,nvidia/AceInstruct-1.5B,1,9,21,reach,True,False,False,True,0.13840117060542684,0.1045661932854174,0.17346173296481196,1.2814241934896762,1.036476537825269,False
8,0.15,openbmb/MiniCPM-1B-sft-bf16,1,8,34,reach,True,False,False,False,0.111145916780924,0.0585066442385575,0.12560430819493898,-1.9094032176867235,-1.1510050146207789,False
8,0.15,openbmb/MiniCPM-2B-sft-bf16,0,8,16,reach,True,False,False,False,0.1328790880043191,0.11994165384565365,0.17900517410424252,-0.2660211371706569,1.394155867425172,False
8,0.15,openlm-research/open_llama_3b,2,13,46,reach,True,False,False,True,0.14933317011685399,0.10097926096499264,0.18026981678080592,-2.113422890071994,-1.6964324911194268,False
8,0.15,pankajmathur/orca_mini_3b,0,11,39,reach,True,False,False,True,0.1494945843293829,0.07889924724224179,0.16903763474211111,-0.36235829342006787,-0.13951141296468098,False
8,0.15,pankajmathur/orca_mini_v9_5_3B-Instruct,4,9,27,reach,True,False,False,True,0.14140939255600715,0.12089896981109496,0.18604616955057954,1.4499391340199896,1.2770135600600925,False
8,0.15,stabilityai/stablelm-2-1_6b-chat,2,12,39,reach,True,False,False,True,0.1415238223918579,0.08036383395639932,0.16274931063624773,0.9902315747851386,1.215400427321924,False
8,0.15,stabilityai/stablelm-2-zephyr-1_6b,0,9,20,reach,True,False,False,True,0.14426439049416553,0.11432568780367963,0.18407220663760593,0.7128737192257213,1.0309967100497783,False
8,0.15,stabilityai/stablelm-zephyr-3b,2,10,27,plateau,False,True,False,True,0.2370986833678659,0.08255886731051282,0.2510612519413747,1.0698573954068982,0.6058458912025894,False
8,0.15,tiiuae/Falcon3-1B-Instruct,1,9,22,reach,True,False,False,True,0.13900492966690442,0.1383931249920971,0.19615052260134117,0.9564526224142926,0.9659079781619241,False
8,0.15,tiiuae/Falcon3-3B-Base,1,8,30,reach,True,False,False,False,0.14003892553776348,0.07676075068024216,0.15969694270951326,0.5082020250809371,-0.020193465285812222,False
8,0.15,tiiuae/Falcon3-3B-Instruct,4,8,17,reach,True,False,False,False,0.1385691571419618,0.11859724364251095,0.18239165965206525,1.6169822007176056,1.2915364243108771,False
8,0.15,utter-project/EuroLLM-1.7B,2,8,30,reach,True,False,False,False,0.12515156748068573,0.06974272339272769,0.14327233616126722,-1.3431819715559552,-1.2578751430218456,False
8,0.15,utter-project/EuroLLM-1.7B-Instruct,0,14,45,reach,True,False,False,True,0.14957525451537057,0.05565467337496213,0.1595938577508909,0.013246625830741467,0.4970550074825548,False
8,0.18,01-ai/Yi-1.5-6B,3,8,30,reach,True,False,False,False,0.11178032416116915,0.08937006522937797,0.14311481205200016,-0.10501385881784328,-0.14975979987160518,False
8,0.18,01-ai/Yi-1.5-6B-Chat,2,8,22,reach,True,False,False,False,0.17769794213700105,0.15940367484693985,0.23871759506671036,1.6170944407245194,1.4391061462540766,False
8,0.18,01-ai/Yi-6B,1,8,23,reach,True,False,False,False,0.13237265138850518,0.08958286997653123,0.15983619561555767,-0.8649532723076396,-1.2328140848158036,False
8,0.18,01-ai/Yi-6B-200K,3,9,30,reach,True,False,False,True,0.15678966989085102,0.09370181314450006,0.18265549641620107,-1.9919214931867122,-1.4312700233234428,False
8,0.18,01-ai/Yi-6B-Chat,3,8,21,reach,True,False,False,False,0.16908898225503324,0.10479157869866665,0.1989280243862131,0.7589881962700152,1.1128025034258477,False
8,0.18,BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,4,10,41,plateau,False,True,False,True,0.4076298333764526,0.2631431454122041,0.48518697018360135,-5.347129353898183,-4.327398616270357,True
8,0.18,BEE-spoke-data/smol_llama-220M-openhermes,0,9,31,reach,True,False,False,True,0.1772732361557195,0.14108016728559356,0.22655995643196208,-2.537376304836234,-2.4313605078538045,False
8,0.18,BSC-LT/salamandra-2b,0,8,30,reach,True,False,False,False,0.12331176270095133,0.11092220973854157,0.16585996332357228,-1.510802591582213,-1.4987592451466183,False
8,0.18,BSC-LT/salamandra-2b-instruct,0,8,27,reach,True,False,False,False,0.15014188393434172,0.08694243986248101,0.17349804944319827,-0.3848422021293781,-0.4465554555961966,False
8,0.18,BSC-LT/salamandra-7b,3,8,29,reach,True,False,False,False,0.1198276743292074,0.08017943211512503,0.14417840639100757,-0.7509010301943769,-0.21196567777121458,False
8,0.18,BSC-LT/salamandra-7b-instruct,2,9,29,reach,True,False,False,True,0.1787001613398614,0.07407883608730378,0.19344617240706036,0.6133664178359304,0.3755034772290051,False
8,0.18,HuggingFaceTB/SmolLM2-360M,1,13,44,plateau,False,True,False,True,0.19838556067207047,0.17385909095418414,0.26378744130566,-2.0927138206642586,-1.8907187130908962,False
8,0.18,LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,4,10,30,plateau,False,True,False,True,0.20304539440047803,0.19240444526379422,0.27972647844727544,2.466776172602346,1.9444823072166086,False
8,0.18,OpenBMB/MiniCPM4-0.5B,4,8,24,reach,True,False,False,False,0.134210881037778,0.10777992954711738,0.1721309786241808,0.264600915378981,-0.06264580001778122,False
8,0.18,Qwen/Qwen1.5-1.8B,1,8,26,reach,True,False,False,False,0.1451187986032563,0.10395781120591023,0.17851244275617356,0.0809350876209607,0.09205401807893047,False
8,0.18,Qwen/Qwen1.5-1.8B-Chat,3,10,31,reach,True,False,False,True,0.17887673926902972,0.08315312786909444,0.19725955116529695,0.38980421498707585,0.7132661249684915,False
8,0.18,Qwen/Qwen2-0.5B,4,8,36,reach,True,False,False,False,0.1030527925171363,0.11304294935894327,0.1529659649900871,-0.42536643383467315,-0.3210666709656692,False
8,0.18,Qwen/Qwen2.5-0.5B-Instruct,4,12,26,reach,True,False,False,True,0.16498071405434991,0.06591596633554597,0.17766133689644464,0.5477826844709038,0.8767668119421327,False
8,0.18,ai-forever/mGPT,3,13,45,plateau,False,True,False,True,0.45992077191319003,0.2751763053910023,0.5359562626612985,-4.654145790110268,-3.1863914357798424,True
8,0.18,allenai/OLMo-1B-hf,3,11,36,plateau,False,True,False,True,0.45686464471973043,0.17338412677334628,0.48865873471354354,-5.618639294811007,-2.642754650320748,True
8,0.18,allenai/OLMo-2-0425-1B,3,8,26,reach,True,False,False,False,0.1752969164483041,0.07817294024333006,0.19193753541861208,-1.409649262681663,-1.3848315835933547,False
8,0.18,allenai/OLMo-2-0425-1B-DPO,4,8,14,reach,True,False,False,False,0.17231878668586703,0.19182874233320465,0.257860486755975,1.2388770660415394,1.4140026050776267,False
8,0.18,allenai/OLMo-2-0425-1B-Instruct,4,8,15,reach,True,False,False,False,0.16808446181718942,0.142138222723743,0.2201264651590957,1.223975567515562,1.3518707941293435,False
8,0.18,arcee-ai/raspberry-3B,0,8,12,reach,True,False,False,False,0.1538301300447157,0.14600334311734856,0.2120865038398633,1.1246507099233405,1.328752407142659,False
8,0.18,google/gemma-2-2b,2,10,31,reach,True,False,False,True,0.15549850532883455,0.14056134385593685,0.2096122051458085,-1.6137473114926797,-1.5382584971928746,False
8,0.18,google/gemma-2b,1,8,26,reach,True,False,False,False,0.12948417957840533,0.11700364145176773,0.17451648883147558,-1.4974514447819693,-1.3426368559583848,False
8,0.18,h2oai/h2o-danube-1.8b-chat,3,8,27,reach,True,False,False,False,0.17034878550976068,0.08864238594857396,0.19203171954473144,0.15692820207249436,0.38874972725693974,False
8,0.18,h2oai/h2o-danube2-1.8b-base,4,8,26,reach,True,False,False,False,0.16910857698631543,0.10466998118627349,0.19888065710840613,-0.5391843442572666,-1.0330930431538008,False
8,0.18,h2oai/h2o-danube2-1.8b-chat,1,8,29,reach,True,False,False,False,0.14535494438543173,0.08999426537734624,0.17095914031750445,0.07162046441996717,-0.01937914416219965,False
8,0.18,ibm-granite/granite-3.0-2b-base,2,8,25,reach,True,False,False,False,0.16276963035871647,0.12043133825278178,0.2024787885198574,0.6085128149812709,-0.025955227447695906,False
8,0.18,ibm-granite/granite-3.1-2b-base,3,8,24,reach,True,False,False,False,0.1283248987515284,0.07154063235722125,0.14691950761441144,0.39815152382376157,-0.10909315730749063,False
8,0.18,ibm-granite/granite-3.1-2b-instruct,2,8,24,reach,True,False,False,False,0.1382764948368388,0.10298519472338234,0.172413280685031,1.9759237221237114,1.408156403159386,False
8,0.18,ibm-granite/granite-7b-instruct,1,8,20,reach,True,False,False,False,0.16767772728120212,0.07558272765257285,0.1839254439863941,1.0037738475985463,0.7547495306335499,False
8,0.18,ibm/PowerLM-3b,0,12,35,plateau,False,True,False,True,0.19203556333053373,0.06545962370588786,0.20288573118726674,0.06981670685503957,0.23030191303526307,False
8,0.18,meta-llama/Llama-3.2-1B,0,8,28,reach,True,False,False,False,0.1457066065366966,0.09372163458315486,0.17324595226838094,-1.797509685344033,-1.58223200755459,False
8,0.18,meta-llama/Llama-3.2-1B-Instruct,1,8,21,reach,True,False,False,False,0.15391445776691784,0.11741535329012881,0.1935872555152588,0.9487835872468362,1.3377877693189197,False
8,0.18,meta-llama/Llama-3.2-3B-Instruct,0,8,16,reach,True,False,False,False,0.15040352937237506,0.1294260267174544,0.19842459030960377,1.6440232113778666,1.5865139250744966,False
8,0.18,microsoft/phi-1_5,2,8,29,reach,True,False,False,False,0.16014046174384738,0.09739147613520253,0.1874301659587548,-1.2383447154869367,-0.5722667511205403,False
8,0.18,nvidia/AceInstruct-1.5B,1,8,18,reach,True,False,False,False,0.15568617835064716,0.11255730047630631,0.1921128106606715,1.2814241934896762,0.9661822841327328,False
8,0.18,openbmb/MiniCPM-1B-sft-bf16,1,8,34,reach,True,False,False,False,0.111145916780924,0.0585066442385575,0.12560430819493898,-1.9094032176867235,-1.1510050146207789,False
8,0.18,openbmb/MiniCPM-2B-sft-bf16,0,8,16,reach,True,False,False,False,0.1328790880043191,0.11994165384565365,0.17900517410424252,-0.2660211371706569,1.394155867425172,False
8,0.18,openlm-research/open_llama_3b,2,8,29,reach,True,False,False,False,0.17963914114675902,0.1053056477390605,0.20822944190889123,-2.113422890071994,-1.640995968525358,False
8,0.18,pankajmathur/orca_mini_3b,0,8,29,reach,True,False,False,False,0.1691445414641227,0.09616552313582231,0.19457051099047537,-0.36235829342006787,-0.06569835714378715,False
8,0.18,pankajmathur/orca_mini_v9_5_3B-Instruct,4,8,24,reach,True,False,False,False,0.15311030573862103,0.10698469793471056,0.1867846120952025,1.4499391340199896,1.1178688815302915,False
8,0.18,stabilityai/stablelm-2-1_6b-chat,2,10,28,reach,True,False,False,True,0.1725321724086569,0.09132285333064706,0.1952106914502927,0.9902315747851386,0.953117496438131,False
8,0.18,stabilityai/stablelm-2-zephyr-1_6b,0,8,18,reach,True,False,False,False,0.160835980525794,0.12891708932021548,0.20612575906589164,0.7128737192257213,0.9727204934723531,False
8,0.18,stabilityai/stablelm-zephyr-3b,2,10,27,plateau,False,True,False,True,0.2370986833678659,0.08255886731051282,0.2510612519413747,1.0698573954068982,0.6058458912025894,False
8,0.18,tiiuae/Falcon3-1B-Instruct,1,8,19,reach,True,False,False,False,0.15252785682409895,0.15552161551244395,0.21783415709881973,0.9564526224142926,0.9344190140506234,False
8,0.18,tiiuae/Falcon3-3B-Base,1,8,30,reach,True,False,False,False,0.14003892553776348,0.07676075068024216,0.15969694270951326,0.5082020250809371,-0.020193465285812222,False
8,0.18,tiiuae/Falcon3-3B-Instruct,4,8,17,reach,True,False,False,False,0.1385691571419618,0.11859724364251095,0.18239165965206525,1.6169822007176056,1.2915364243108771,False
8,0.18,utter-project/EuroLLM-1.7B,2,8,30,reach,True,False,False,False,0.12515156748068573,0.06974272339272769,0.14327233616126722,-1.3431819715559552,-1.2578751430218456,False
8,0.18,utter-project/EuroLLM-1.7B-Instruct,0,11,32,reach,True,False,False,True,0.16768805448397586,0.06496554883845158,0.1798327171359597,0.013246625830741467,0.6348640646935063,False
8,0.2,01-ai/Yi-1.5-6B,3,8,30,reach,True,False,False,False,0.11178032416116915,0.08937006522937797,0.14311481205200016,-0.10501385881784328,-0.14975979987160518,False
