model,candidate_id,minimum_scenarios,conditional_se_target,selector,status,error,cat_replay_success,cat_stop_reason,cat_precision_reached,cat_scenarios_administered,cat_criteria_administered,cat_mwle_converged,cat_scenario_order,baseline_replay_success,baseline_stop_reason,baseline_precision_reached,baseline_scenarios_administered,baseline_criteria_administered,baseline_mwle_converged,baseline_scenario_order,theta_reference,theta_reference_scope,theta_cat_mwle,cat_eval_n_cells,cat_eval_log_loss_sum,cat_eval_brier_sum,cat_eval_correct_count,cat_eval_observed_pass_rate,cat_eval_predicted_pass_rate,theta_baseline_mwle,baseline_eval_n_cells,baseline_eval_log_loss_sum,baseline_eval_brier_sum,baseline_eval_correct_count,baseline_eval_observed_pass_rate,baseline_eval_predicted_pass_rate,repeat,outer_fold,panel_id,model_family,policy_id,policy_role,fit_cache_key,selected_spec_id,selected_spec_cache_key
google/gemma-2b,sensitivity_floor15_se0p20_dopt,15,0.2,dopt,ok,,True,precision_reached,True,24,79,True,"[""ifb_0052"", ""ifb_0359"", ""ifb_0195"", ""ifb_0198"", ""ifb_0225"", ""ifb_0187"", ""ifb_0288"", ""ifb_0025"", ""ifb_0190"", ""ifb_0238"", ""ifb_0130"", ""ifb_0068"", ""ifb_0062"", ""ifb_0143"", ""ifb_0180"", ""ifb_0229"", ""ifb_0087"", ""ifb_0360"", ""ifb_0348"", ""ifb_0125"", ""ifb_0301"", ""ifb_0175"", ""ifb_0149"", ""ifb_0118""]",True,max_scenarios_reached,False,50,209,True,"[""ifb_0361"", ""ifb_0158"", ""ifb_0040"", ""ifb_0392"", ""ifb_0335"", ""ifb_0052"", ""ifb_0443"", ""ifb_0183"", ""ifb_0412"", ""ifb_0345"", ""ifb_0389"", ""ifb_0381"", ""ifb_0428"", ""ifb_0157"", ""ifb_0227"", ""ifb_0292"", ""ifb_0139"", ""ifb_0004"", ""ifb_0409"", ""ifb_0220"", ""ifb_0232"", ""ifb_0109"", ""ifb_0067"", ""ifb_0408"", ""ifb_0221"", ""ifb_0043"", ""ifb_0295"", ""ifb_0357"", ""ifb_0391"", ""ifb_0447"", ""ifb_0122"", ""ifb_0298"", ""ifb_0039"", ""ifb_0101"", ""ifb_0080"", ""ifb_0380"", ""ifb_0118"", ""ifb_0243"", ""ifb_0001"", ""ifb_0060"", ""ifb_0386"", ""ifb_0458"", ""ifb_0070"", ""ifb_0452"", ""ifb_0177"", ""ifb_0007"", ""ifb_0163"", ""ifb_0353"", ""ifb_0437"", ""ifb_0289""]",-2.368581655829738,all_observed_administration_pool_items,-1.905444918908232,411,127.04686211556586,34.21686190930259,368,0.11192214111922141,0.13072457859730402,-2.9840615132800563,411,136.44801477225514,34.84538260662995,369,0.11192214111922141,0.059480214046350795,2,3,repeat_02_outer_03,gemma,sensitivity_floor15_se0p20_dopt,sensitivity,e5b9b0e2fbaee19de1e04adffb488a8d5932f6aa4733eafe5fd58d5edce41296,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
tiiuae/Falcon3-1B-Instruct,sensitivity_floor15_se0p20_dopt,15,0.2,dopt,ok,,True,precision_reached,True,26,98,True,"[""ifb_0124"", ""ifb_0096"", ""ifb_0322"", ""ifb_0208"", ""ifb_0380"", ""ifb_0382"", ""ifb_0065"", ""ifb_0051"", ""ifb_0207"", ""ifb_0372"", ""ifb_0017"", ""ifb_0384"", ""ifb_0050"", ""ifb_0194"", ""ifb_0116"", ""ifb_0454"", ""ifb_0127"", ""ifb_0204"", ""ifb_0282"", ""ifb_0146"", ""ifb_0265"", ""ifb_0109"", ""ifb_0446"", ""ifb_0467"", ""ifb_0402"", ""ifb_0331""]",True,precision_reached,True,30,136,True,"[""ifb_0331"", ""ifb_0353"", ""ifb_0098"", ""ifb_0115"", ""ifb_0196"", ""ifb_0373"", ""ifb_0073"", ""ifb_0374"", ""ifb_0306"", ""ifb_0475"", ""ifb_0060"", ""ifb_0079"", ""ifb_0338"", ""ifb_0393"", ""ifb_0414"", ""ifb_0132"", ""ifb_0376"", ""ifb_0454"", ""ifb_0185"", ""ifb_0372"", ""ifb_0194"", ""ifb_0409"", ""ifb_0296"", ""ifb_0212"", ""ifb_0246"", ""ifb_0363"", ""ifb_0340"", ""ifb_0294"", ""ifb_0020"", ""ifb_0395""]",1.7629669616617027,all_observed_administration_pool_items,2.151866581964684,411,158.32486297044937,51.05992189163295,334,0.6763990267639902,0.7209472130310787,1.4644548250313811,411,159.865658229973,50.73778178809767,341,0.6763990267639902,0.6285612931882555,2,3,repeat_02_outer_03,falcon3,sensitivity_floor15_se0p20_dopt,sensitivity,e5b9b0e2fbaee19de1e04adffb488a8d5932f6aa4733eafe5fd58d5edce41296,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
tiiuae/Falcon3-3B-Base,sensitivity_floor15_se0p20_dopt,15,0.2,dopt,ok,,True,precision_reached,True,21,77,True,"[""ifb_0217"", ""ifb_0322"", ""ifb_0207"", ""ifb_0194"", ""ifb_0065"", ""ifb_0454"", ""ifb_0208"", ""ifb_0162"", ""ifb_0378"", ""ifb_0320"", ""ifb_0195"", ""ifb_0101"", ""ifb_0052"", ""ifb_0096"", ""ifb_0032"", ""ifb_0387"", ""ifb_0359"", ""ifb_0124"", ""ifb_0035"", ""ifb_0413"", ""ifb_0132""]",True,precision_reached,True,39,154,True,"[""ifb_0052"", ""ifb_0144"", ""ifb_0189"", ""ifb_0396"", ""ifb_0073"", ""ifb_0096"", ""ifb_0021"", ""ifb_0310"", ""ifb_0331"", ""ifb_0421"", ""ifb_0062"", ""ifb_0382"", ""ifb_0015"", ""ifb_0428"", ""ifb_0362"", ""ifb_0014"", ""ifb_0314"", ""ifb_0184"", ""ifb_0087"", ""ifb_0416"", ""ifb_0018"", ""ifb_0451"", ""ifb_0466"", ""ifb_0296"", ""ifb_0248"", ""ifb_0206"", ""ifb_0143"", ""ifb_0499"", ""ifb_0160"", ""ifb_0341"", ""ifb_0137"", ""ifb_0221"", ""ifb_0134"", ""ifb_0474"", ""ifb_0156"", ""ifb_0056"", ""ifb_0225"", ""ifb_0276"", ""ifb_0480""]",0.11415057916787057,all_observed_administration_pool_items,-0.39079295707230566,410,286.4795704152044,95.8767702119303,263,0.4317073170731707,0.3247987632263564,0.162082072678831,410,279.5480327829058,96.85967761512906,248,0.4317073170731707,0.41717101628984843,2,3,repeat_02_outer_03,falcon3,sensitivity_floor15_se0p20_dopt,sensitivity,e5b9b0e2fbaee19de1e04adffb488a8d5932f6aa4733eafe5fd58d5edce41296,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
tiiuae/Falcon3-3B-Instruct,sensitivity_floor15_se0p20_dopt,15,0.2,dopt,ok,,True,precision_reached,True,30,103,True,"[""ifb_0124"", ""ifb_0096"", ""ifb_0322"", ""ifb_0454"", ""ifb_0017"", ""ifb_0065"", ""ifb_0051"", ""ifb_0204"", ""ifb_0194"", ""ifb_0207"", ""ifb_0372"", ""ifb_0148"", ""ifb_0443"", ""ifb_0050"", ""ifb_0135"", ""ifb_0402"", ""ifb_0414"", ""ifb_0082"", ""ifb_0382"", ""ifb_0274"", ""ifb_0265"", ""ifb_0257"", ""ifb_0336"", ""ifb_0428"", ""ifb_0363"", ""ifb_0131"", ""ifb_0304"", ""ifb_0245"", ""ifb_0389"", ""ifb_0261""]",True,max_scenarios_reached,False,50,211,True,"[""ifb_0090"", ""ifb_0281"", ""ifb_0200"", ""ifb_0271"", ""ifb_0491"", ""ifb_0127"", ""ifb_0079"", ""ifb_0096"", ""ifb_0282"", ""ifb_0307"", ""ifb_0465"", ""ifb_0225"", ""ifb_0276"", ""ifb_0289"", ""ifb_0283"", ""ifb_0424"", ""ifb_0102"", ""ifb_0206"", ""ifb_0303"", ""ifb_0198"", ""ifb_0008"", ""ifb_0054"", ""ifb_0459"", ""ifb_0402"", ""ifb_0124"", ""ifb_0238"", ""ifb_0395"", ""ifb_0421"", ""ifb_0353"", ""ifb_0232"", ""ifb_0447"", ""ifb_0460"", ""ifb_0344"", ""ifb_0113"", ""ifb_0147"", ""ifb_0247"", ""ifb_0227"", ""ifb_0139"", ""ifb_0346"", ""ifb_0014"", ""ifb_0417"", ""ifb_0356"", ""ifb_0111"", ""ifb_0134"", ""ifb_0477"", ""ifb_0464"", ""ifb_0325"", ""ifb_0362"", ""ifb_0004"", ""ifb_0107""]",3.351668900818379,all_observed_administration_pool_items,3.50489155865182,410,122.70368066498854,38.9415987756926,354,0.8951219512195122,0.8546677435819137,3.461256318291916,410,123.4397424702016,39.248518153142086,353,0.8951219512195122,0.8512866836673718,2,3,repeat_02_outer_03,falcon3,sensitivity_floor15_se0p20_dopt,sensitivity,e5b9b0e2fbaee19de1e04adffb488a8d5932f6aa4733eafe5fd58d5edce41296,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
01-ai/Yi-1.5-6B,primary_floor15_se0p20_trace,15,0.2,trace,ok,,True,precision_reached,True,25,81,True,"[""ifb_0217"", ""ifb_0052"", ""ifb_0233"", ""ifb_0198"", ""ifb_0205"", ""ifb_0187"", ""ifb_0149"", ""ifb_0190"", ""ifb_0025"", ""ifb_0143"", ""ifb_0068"", ""ifb_0166"", ""ifb_0130"", ""ifb_0301"", ""ifb_0168"", ""ifb_0125"", ""ifb_0348"", ""ifb_0254"", ""ifb_0360"", ""ifb_0062"", ""ifb_0260"", ""ifb_0229"", ""ifb_0288"", ""ifb_0225"", ""ifb_0218""]",True,precision_reached,True,41,180,True,"[""ifb_0263"", ""ifb_0065"", ""ifb_0361"", ""ifb_0157"", ""ifb_0480"", ""ifb_0409"", ""ifb_0324"", ""ifb_0270"", ""ifb_0021"", ""ifb_0026"", ""ifb_0406"", ""ifb_0227"", ""ifb_0193"", ""ifb_0353"", ""ifb_0168"", ""ifb_0430"", ""ifb_0203"", ""ifb_0050"", ""ifb_0331"", ""ifb_0440"", ""ifb_0397"", ""ifb_0036"", ""ifb_0454"", ""ifb_0210"", ""ifb_0306"", ""ifb_0156"", ""ifb_0254"", ""ifb_0460"", ""ifb_0004"", ""ifb_0383"", ""ifb_0197"", ""ifb_0415"", ""ifb_0064"", ""ifb_0416"", ""ifb_0208"", ""ifb_0338"", ""ifb_0158"", ""ifb_0005"", ""ifb_0471"", ""ifb_0042"", ""ifb_0359""]",-0.9335426455569529,all_observed_administration_pool_items,-2.112714771719874,410,455.854638994203,127.29742192262583,252,0.3975609756097561,0.11480852253513979,-1.4075141146395065,410,382.15313168605525,115.07034374399564,263,0.3975609756097561,0.1853857549259668,2,4,repeat_02_outer_04,yi,primary_floor15_se0p20_trace,primary,8802aee095c6b5bceb4dacfe2eddfeb20992e0db996071a3a37e7c8318ef1443,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
01-ai/Yi-1.5-6B-Chat,primary_floor15_se0p20_trace,15,0.2,trace,ok,,True,precision_reached,True,30,112,True,"[""ifb_0052"", ""ifb_0209"", ""ifb_0194"", ""ifb_0122"", ""ifb_0372"", ""ifb_0257"", ""ifb_0135"", ""ifb_0148"", ""ifb_0293"", ""ifb_0304"", ""ifb_0131"", ""ifb_0443"", ""ifb_0344"", ""ifb_0051"", ""ifb_0172"", ""ifb_0314"", ""ifb_0336"", ""ifb_0287"", ""ifb_0342"", ""ifb_0363"", ""ifb_0414"", ""ifb_0382"", ""ifb_0265"", ""ifb_0328"", ""ifb_0192"", ""ifb_0082"", ""ifb_0204"", ""ifb_0311"", ""ifb_0245"", ""ifb_0428""]",True,precision_reached,True,38,181,True,"[""ifb_0324"", ""ifb_0360"", ""ifb_0478"", ""ifb_0417"", ""ifb_0453"", ""ifb_0152"", ""ifb_0389"", ""ifb_0364"", ""ifb_0401"", ""ifb_0235"", ""ifb_0406"", ""ifb_0341"", ""ifb_0306"", ""ifb_0308"", ""ifb_0321"", ""ifb_0130"", ""ifb_0272"", ""ifb_0124"", ""ifb_0061"", ""ifb_0469"", ""ifb_0234"", ""ifb_0179"", ""ifb_0238"", ""ifb_0177"", ""ifb_0472"", ""ifb_0135"", ""ifb_0296"", ""ifb_0351"", ""ifb_0274"", ""ifb_0080"", ""ifb_0143"", ""ifb_0118"", ""ifb_0270"", ""ifb_0476"", ""ifb_0062"", ""ifb_0251"", ""ifb_0404"", ""ifb_0368""]",2.5297347089521245,all_observed_administration_pool_items,3.4916404890234833,410,151.90675109541976,48.49426326353958,338,0.802439024390244,0.8614872104668413,2.1503376773851106,410,153.81165713687795,48.80137156289261,343,0.802439024390244,0.7277006081203655,2,4,repeat_02_outer_04,yi,primary_floor15_se0p20_trace,primary,8802aee095c6b5bceb4dacfe2eddfeb20992e0db996071a3a37e7c8318ef1443,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
01-ai/Yi-6B,primary_floor15_se0p20_trace,15,0.2,trace,ok,,True,precision_reached,True,27,86,True,"[""ifb_0195"", ""ifb_0198"", ""ifb_0233"", ""ifb_0348"", ""ifb_0143"", ""ifb_0062"", ""ifb_0068"", ""ifb_0225"", ""ifb_0180"", ""ifb_0218"", ""ifb_0130"", ""ifb_0125"", ""ifb_0004"", ""ifb_0288"", ""ifb_0149"", ""ifb_0190"", ""ifb_0301"", ""ifb_0166"", ""ifb_0025"", ""ifb_0229"", ""ifb_0078"", ""ifb_0260"", ""ifb_0168"", ""ifb_0254"", ""ifb_0205"", ""ifb_0360"", ""ifb_0453""]",True,precision_reached,True,39,157,True,"[""ifb_0051"", ""ifb_0353"", ""ifb_0215"", ""ifb_0135"", ""ifb_0323"", ""ifb_0175"", ""ifb_0041"", ""ifb_0029"", ""ifb_0456"", ""ifb_0280"", ""ifb_0386"", ""ifb_0099"", ""ifb_0382"", ""ifb_0069"", ""ifb_0233"", ""ifb_0282"", ""ifb_0497"", ""ifb_0195"", ""ifb_0171"", ""ifb_0015"", ""ifb_0155"", ""ifb_0165"", ""ifb_0449"", ""ifb_0377"", ""ifb_0406"", ""ifb_0007"", ""ifb_0260"", ""ifb_0179"", ""ifb_0270"", ""ifb_0392"", ""ifb_0350"", ""ifb_0295"", ""ifb_0168"", ""ifb_0027"", ""ifb_0234"", ""ifb_0064"", ""ifb_0032"", ""ifb_0259"", ""ifb_0256""]",-1.6872411436157604,all_observed_administration_pool_items,-1.5739495507950625,410,177.94980207555085,55.204998090000046,337,0.1975609756097561,0.16643829792779402,-1.2312736525425256,410,178.22601290457885,56.171538304796314,333,0.1975609756097561,0.20699821800539317,2,4,repeat_02_outer_04,yi,primary_floor15_se0p20_trace,primary,8802aee095c6b5bceb4dacfe2eddfeb20992e0db996071a3a37e7c8318ef1443,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
01-ai/Yi-6B-200K,primary_floor15_se0p20_trace,15,0.2,trace,ok,,True,precision_reached,True,40,127,True,"[""ifb_0022"", ""ifb_0217"", ""ifb_0198"", ""ifb_0149"", ""ifb_0348"", ""ifb_0180"", ""ifb_0062"", ""ifb_0118"", ""ifb_0143"", ""ifb_0218"", ""ifb_0004"", ""ifb_0225"", ""ifb_0095"", ""ifb_0288"", ""ifb_0023"", ""ifb_0087"", ""ifb_0238"", ""ifb_0271"", ""ifb_0059"", ""ifb_0006"", ""ifb_0130"", ""ifb_0301"", ""ifb_0099"", ""ifb_0239"", ""ifb_0403"", ""ifb_0486"", ""ifb_0189"", ""ifb_0034"", ""ifb_0243"", ""ifb_0068"", ""ifb_0091"", ""ifb_0256"", ""ifb_0326"", ""ifb_0325"", ""ifb_0170"", ""ifb_0221"", ""ifb_0469"", ""ifb_0066"", ""ifb_0175"", ""ifb_0360""]",True,max_scenarios_reached,False,50,231,True,"[""ifb_0336"", ""ifb_0382"", ""ifb_0303"", ""ifb_0305"", ""ifb_0498"", ""ifb_0338"", ""ifb_0415"", ""ifb_0309"", ""ifb_0187"", ""ifb_0252"", ""ifb_0460"", ""ifb_0041"", ""ifb_0413"", ""ifb_0060"", ""ifb_0251"", ""ifb_0491"", ""ifb_0497"", ""ifb_0168"", ""ifb_0255"", ""ifb_0212"", ""ifb_0012"", ""ifb_0189"", ""ifb_0111"", ""ifb_0254"", ""ifb_0087"", ""ifb_0001"", ""ifb_0342"", ""ifb_0279"", ""ifb_0341"", ""ifb_0301"", ""ifb_0364"", ""ifb_0052"", ""ifb_0022"", ""ifb_0440"", ""ifb_0480"", ""ifb_0090"", ""ifb_0110"", ""ifb_0205"", ""ifb_0298"", ""ifb_0271"", ""ifb_0371"", ""ifb_0215"", ""ifb_0163"", ""ifb_0419"", ""ifb_0034"", ""ifb_0322"", ""ifb_0179"", ""ifb_0043"", ""ifb_0026"", ""ifb_0247""]",-2.773087843850419,all_observed_administration_pool_items,-3.329145042174721,410,102.92552406561893,28.412531273755473,374,0.08780487804878048,0.0447655707099736,-2.4087609830736962,410,97.99594642721024,27.58346269784561,377,0.08780487804878048,0.0924039438444101,2,4,repeat_02_outer_04,yi,primary_floor15_se0p20_trace,primary,8802aee095c6b5bceb4dacfe2eddfeb20992e0db996071a3a37e7c8318ef1443,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
01-ai/Yi-6B-Chat,primary_floor15_se0p20_trace,15,0.2,trace,ok,,True,precision_reached,True,18,87,True,"[""ifb_0387"", ""ifb_0052"", ""ifb_0022"", ""ifb_0376"", ""ifb_0282"", ""ifb_0378"", ""ifb_0047"", ""ifb_0209"", ""ifb_0208"", ""ifb_0454"", ""ifb_0320"", ""ifb_0194"", ""ifb_0065"", ""ifb_0374"", ""ifb_0380"", ""ifb_0101"", ""ifb_0372"", ""ifb_0446""]",True,precision_reached,True,45,214,True,"[""ifb_0304"", ""ifb_0176"", ""ifb_0247"", ""ifb_0311"", ""ifb_0301"", ""ifb_0085"", ""ifb_0274"", ""ifb_0306"", ""ifb_0477"", ""ifb_0295"", ""ifb_0163"", ""ifb_0056"", ""ifb_0369"", ""ifb_0429"", ""ifb_0406"", ""ifb_0172"", ""ifb_0203"", ""ifb_0455"", ""ifb_0286"", ""ifb_0456"", ""ifb_0407"", ""ifb_0408"", ""ifb_0113"", ""ifb_0363"", ""ifb_0497"", ""ifb_0346"", ""ifb_0265"", ""ifb_0272"", ""ifb_0248"", ""ifb_0447"", ""ifb_0454"", ""ifb_0355"", ""ifb_0263"", ""ifb_0237"", ""ifb_0348"", ""ifb_0192"", ""ifb_0308"", ""ifb_0336"", ""ifb_0027"", ""ifb_0207"", ""ifb_0375"", ""ifb_0012"", ""ifb_0364"", ""ifb_0453"", ""ifb_0494""]",1.9854767938707603,all_observed_administration_pool_items,1.689006290091388,410,191.3530879948001,63.61113134611287,320,0.697560975609756,0.667145479219342,2.3208142650152612,410,195.13492548093012,64.82678282650406,316,0.697560975609756,0.7481295009927319,2,4,repeat_02_outer_04,yi,primary_floor15_se0p20_trace,primary,8802aee095c6b5bceb4dacfe2eddfeb20992e0db996071a3a37e7c8318ef1443,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
HuggingFaceTB/SmolLM2-360M,primary_floor15_se0p20_trace,15,0.2,trace,ok,,True,precision_reached,True,43,134,True,"[""ifb_0195"", ""ifb_0233"", ""ifb_0301"", ""ifb_0130"", ""ifb_0271"", ""ifb_0225"", ""ifb_0180"", ""ifb_0004"", ""ifb_0062"", ""ifb_0143"", ""ifb_0218"", ""ifb_0006"", ""ifb_0023"", ""ifb_0095"", ""ifb_0238"", ""ifb_0087"", ""ifb_0059"", ""ifb_0288"", ""ifb_0118"", ""ifb_0325"", ""ifb_0091"", ""ifb_0348"", ""ifb_0243"", ""ifb_0486"", ""ifb_0189"", ""ifb_0239"", ""ifb_0099"", ""ifb_0403"", ""ifb_0170"", ""ifb_0060"", ""ifb_0256"", ""ifb_0221"", ""ifb_0068"", ""ifb_0326"", ""ifb_0125"", ""ifb_0034"", ""ifb_0175"", ""ifb_0469"", ""ifb_0089"", ""ifb_0115"", ""ifb_0048"", ""ifb_0462"", ""ifb_0066""]",True,max_scenarios_reached,False,50,192,True,"[""ifb_0205"", ""ifb_0206"", ""ifb_0125"", ""ifb_0229"", ""ifb_0144"", ""ifb_0137"", ""ifb_0382"", ""ifb_0356"", ""ifb_0458"", ""ifb_0082"", ""ifb_0291"", ""ifb_0469"", ""ifb_0295"", ""ifb_0163"", ""ifb_0390"", ""ifb_0127"", ""ifb_0207"", ""ifb_0191"", ""ifb_0065"", ""ifb_0200"", ""ifb_0384"", ""ifb_0323"", ""ifb_0464"", ""ifb_0375"", ""ifb_0406"", ""ifb_0199"", ""ifb_0028"", ""ifb_0387"", ""ifb_0497"", ""ifb_0271"", ""ifb_0365"", ""ifb_0403"", ""ifb_0265"", ""ifb_0168"", ""ifb_0033"", ""ifb_0036"", ""ifb_0439"", ""ifb_0227"", ""ifb_0299"", ""ifb_0455"", ""ifb_0211"", ""ifb_0280"", ""ifb_0063"", ""ifb_0115"", ""ifb_0201"", ""ifb_0102"", ""ifb_0285"", ""ifb_0105"", ""ifb_0084"", ""ifb_0135""]",-3.747209986620961,all_observed_administration_pool_items,-3.7402845815211347,410,68.45918734894718,19.44339757621204,386,0.06097560975609756,0.03170971051891084,-3.3047747283555386,410,64.91765019322573,18.391138684719404,385,0.06097560975609756,0.045672871674721296,2,4,repeat_02_outer_04,smollm,primary_floor15_se0p20_trace,primary,8802aee095c6b5bceb4dacfe2eddfeb20992e0db996071a3a37e7c8318ef1443,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
arcee-ai/raspberry-3B,primary_floor15_se0p20_trace,15,0.2,trace,ok,,True,precision_reached,True,21,100,True,"[""ifb_0195"", ""ifb_0052"", ""ifb_0209"", ""ifb_0282"", ""ifb_0376"", ""ifb_0017"", ""ifb_0194"", ""ifb_0065"", ""ifb_0148"", ""ifb_0331"", ""ifb_0293"", ""ifb_0446"", ""ifb_0265"", ""ifb_0372"", ""ifb_0051"", ""ifb_0204"", ""ifb_0374"", ""ifb_0257"", ""ifb_0380"", ""ifb_0122"", ""ifb_0338""]",True,precision_reached,True,42,190,True,"[""ifb_0129"", ""ifb_0130"", ""ifb_0301"", ""ifb_0037"", ""ifb_0177"", ""ifb_0377"", ""ifb_0015"", ""ifb_0326"", ""ifb_0437"", ""ifb_0061"", ""ifb_0153"", ""ifb_0415"", ""ifb_0311"", ""ifb_0221"", ""ifb_0356"", ""ifb_0417"", ""ifb_0454"", ""ifb_0252"", ""ifb_0232"", ""ifb_0442"", ""ifb_0199"", ""ifb_0328"", ""ifb_0388"", ""ifb_0124"", ""ifb_0210"", ""ifb_0081"", ""ifb_0373"", ""ifb_0497"", ""ifb_0338"", ""ifb_0126"", ""ifb_0113"", ""ifb_0486"", ""ifb_0393"", ""ifb_0468"", ""ifb_0304"", ""ifb_0206"", ""ifb_0237"", ""ifb_0007"", ""ifb_0270"", ""ifb_0254"", ""ifb_0031"", ""ifb_0010""]",2.339073151825952,all_observed_administration_pool_items,2.521602357753914,410,154.0801265742532,49.06010717669551,342,0.7804878048780488,0.770862015575684,2.341967019173797,410,155.9144328876861,49.75333102230493,338,0.7804878048780488,0.7505916600602144,2,4,repeat_02_outer_04,raspberry,primary_floor15_se0p20_trace,primary,8802aee095c6b5bceb4dacfe2eddfeb20992e0db996071a3a37e7c8318ef1443,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
meta-llama/Llama-3.2-1B,primary_floor15_se0p20_trace,15,0.2,trace,ok,,True,precision_reached,True,39,124,True,"[""ifb_0195"", ""ifb_0233"", ""ifb_0198"", ""ifb_0348"", ""ifb_0218"", ""ifb_0301"", ""ifb_0271"", ""ifb_0118"", ""ifb_0180"", ""ifb_0143"", ""ifb_0288"", ""ifb_0062"", ""ifb_0130"", ""ifb_0006"", ""ifb_0023"", ""ifb_0004"", ""ifb_0238"", ""ifb_0059"", ""ifb_0095"", ""ifb_0243"", ""ifb_0239"", ""ifb_0068"", ""ifb_0403"", ""ifb_0087"", ""ifb_0225"", ""ifb_0189"", ""ifb_0034"", ""ifb_0486"", ""ifb_0325"", ""ifb_0326"", ""ifb_0221"", ""ifb_0256"", ""ifb_0175"", ""ifb_0125"", ""ifb_0060"", ""ifb_0089"", ""ifb_0360"", ""ifb_0091"", ""ifb_0170""]",True,max_scenarios_reached,False,50,235,True,"[""ifb_0322"", ""ifb_0374"", ""ifb_0453"", ""ifb_0497"", ""ifb_0478"", ""ifb_0285"", ""ifb_0066"", ""ifb_0355"", ""ifb_0426"", ""ifb_0046"", ""ifb_0199"", ""ifb_0135"", ""ifb_0390"", ""ifb_0096"", ""ifb_0282"", ""ifb_0369"", ""ifb_0406"", ""ifb_0054"", ""ifb_0353"", ""ifb_0107"", ""ifb_0251"", ""ifb_0291"", ""ifb_0351"", ""ifb_0342"", ""ifb_0211"", ""ifb_0338"", ""ifb_0098"", ""ifb_0116"", ""ifb_0480"", ""ifb_0060"", ""ifb_0444"", ""ifb_0350"", ""ifb_0292"", ""ifb_0344"", ""ifb_0437"", ""ifb_0266"", ""ifb_0001"", ""ifb_0496"", ""ifb_0127"", ""ifb_0198"", ""ifb_0170"", ""ifb_0371"", ""ifb_0062"", ""ifb_0031"", ""ifb_0257"", ""ifb_0010"", ""ifb_0388"", ""ifb_0149"", ""ifb_0474"", ""ifb_0039""]",-2.5496305029543636,all_observed_administration_pool_items,-3.2719831829946546,410,138.0896381090978,34.30682302194783,367,0.10975609756097561,0.0469195180774418,-2.3991147962364905,410,122.99887425220768,31.396765056316347,372,0.10975609756097561,0.0930723129429938,2,4,repeat_02_outer_04,llama_3_2,primary_floor15_se0p20_trace,primary,8802aee095c6b5bceb4dacfe2eddfeb20992e0db996071a3a37e7c8318ef1443,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
